Node,Betweenness,BridgingCoefficient,BridgingCentrality
611,0.0000000000,0.3333333333,0.0000000000
449,0.0000000000,0.3333333333,0.0000000000
982,0.0000000000,0.3333333333,0.0000000000
799,0.0000000000,0.3333333333,0.0000000000
746,0.0000000000,0.3333333333,0.0000000000
432,0.0000000000,0.3333333333,0.0000000000
781,0.0000000000,0.3333333333,0.0000000000
731,0.0000000000,0.3333333333,0.0000000000
514,0.0000000000,0.3333333333,0.0000000000
323,0.0000000000,0.3333333333,0.0000000000
940,0.0000000000,0.3333333333,0.0000000000
723,0.0000000000,0.3333333333,0.0000000000
964,0.0000000000,0.3333333333,0.0000000000
910,0.0000000000,0.3333333333,0.0000000000
895,0.0000000000,0.3333333333,0.0000000000
832,0.0000000000,0.3333333333,0.0000000000
795,0.0000000000,0.3333333333,0.0000000000
763,0.0000000000,0.3333333333,0.0000000000
627,0.0000000000,0.3333333333,0.0000000000
373,0.0000000000,0.3333333333,0.0000000000
141,0.0000000000,0.3333333333,0.0000000000
638,0.0000000000,0.3333333333,0.0000000000
467,0.0000000000,0.3333333333,0.0000000000
890,0.0000000000,0.3333333333,0.0000000000
963,0.0000000000,0.3333333333,0.0000000000
791,0.0000000000,0.3333333333,0.0000000000
857,0.0000000000,0.3333333333,0.0000000000
850,0.0000000000,0.3333333333,0.0000000000
828,0.0000000000,0.3333333333,0.0000000000
887,0.0000000000,0.3333333333,0.0000000000
519,0.0000000000,0.3333333333,0.0000000000
768,0.0000000000,0.3333333333,0.0000000000
999,0.0000000000,0.3333333333,0.0000000000
437,0.0000000000,0.3333333333,0.0000000000
978,0.0000000000,0.3333333333,0.0000000000
889,0.0000000000,0.3333333333,0.0000000000
883,0.0000000000,0.3333333333,0.0000000000
816,0.0000000000,0.3333333333,0.0000000000
515,0.0000000000,0.3333333333,0.0000000000
507,0.0000000000,0.3333333333,0.0000000000
981,0.0000000000,0.3333333333,0.0000000000
420,0.0000000000,0.3333333333,0.0000000000
408,0.0000000000,0.3333333333,0.0000000000
376,0.0000000000,0.3333333333,0.0000000000
297,0.0000000000,0.3333333333,0.0000000000
278,0.0000000000,0.3333333333,0.0000000000
602,0.0000000000,0.3333333333,0.0000000000
635,0.0000000000,0.3333333333,0.0000000000
948,0.0000000000,0.3333333333,0.0000000000
487,0.0000000000,0.3333333333,0.0000000000
478,0.0000000000,0.3333333333,0.0000000000
983,0.0000000000,0.3333333333,0.0000000000
916,0.0000000000,0.3333333333,0.0000000000
844,0.0000000000,0.3333333333,0.0000000000
742,0.0000000000,0.3333333333,0.0000000000
997,0.0000000000,0.3333333333,0.0000000000
456,0.0000000000,0.3333333333,0.0000000000
947,0.0000000000,0.3333333333,0.0000000000
406,0.0000000000,0.3333333333,0.0000000000
908,0.0000000000,0.3333333333,0.0000000000
367,0.0000000000,0.3333333333,0.0000000000
737,0.0000000000,0.3333333333,0.0000000000
719,0.0000000000,0.3333333333,0.0000000000
590,0.0000000000,0.3333333333,0.0000000000
967,0.0000000000,0.3333333333,0.0000000000
776,0.0000000000,0.3333333333,0.0000000000
681,0.0000000000,0.3333333333,0.0000000000
424,0.0000000000,0.3333333333,0.0000000000
952,0.0000000000,0.3333333333,0.0000000000
920,0.0000000000,0.3333333333,0.0000000000
607,0.0000000000,0.3333333333,0.0000000000
599,0.0000000000,0.3333333333,0.0000000000
579,0.0000000000,0.3333333333,0.0000000000
567,0.0000000000,0.3333333333,0.0000000000
854,0.0000000000,0.5555555556,0.0000000000
881,0.0000000000,0.3333333333,0.0000000000
219,0.0000000000,0.5555555556,0.0000000000
884,0.0000000000,0.3333333333,0.0000000000
89,0.0000000000,0.5555555556,0.0000000000
628,0.0000000000,0.3333333333,0.0000000000
992,0.0000000000,0.5555555556,0.0000000000
557,0.0000000000,0.3333333333,0.0000000000
696,0.0000000000,0.5555555556,0.0000000000
315,0.0000000000,0.5555555556,0.0000000000
837,0.0000000000,0.5555555556,0.0000000000
580,0.0000000000,0.3333333333,0.0000000000
846,0.0000000000,0.5555555556,0.0000000000
873,0.0000000000,0.3333333333,0.0000000000
966,0.0000000000,0.2222222222,0.0000000000
656,0.0000000000,0.3333333333,0.0000000000
878,0.0000000000,0.3333333333,0.0000000000
629,0.0000000000,0.3333333333,0.0000000000
333,0.0000000000,0.5555555556,0.0000000000
620,0.0000000000,0.3333333333,0.0000000000
849,0.0000000000,0.3333333333,0.0000000000
833,0.0000000000,0.3333333333,0.0000000000
909,0.0000000000,0.2222222222,0.0000000000
701,0.0000000000,0.5555555556,0.0000000000
861,0.0000000000,0.3333333333,0.0000000000
634,0.0000000000,0.5555555556,0.0000000000
888,0.0000000000,0.3333333333,0.0000000000
813,0.0000000000,0.3333333333,0.0000000000
650,0.0000000000,0.2222222222,0.0000000000
597,0.0000000000,0.3333333333,0.0000000000
941,0.0000000000,0.2222222222,0.0000000000
481,0.0000000000,0.2222222222,0.0000000000
3,0.0000000000,0.0000000000,0.0000000000
741,0.0000000000,0.2222222222,0.0000000000
2991,0.0000000000,0.3333333333,0.0000000000
773,0.0000000000,0.3333333333,0.0000000000
935,0.0000000000,0.3333333333,0.0000000000
918,0.0000000000,0.5555555556,0.0000000000
537,0.0000000000,0.2222222222,0.0000000000
564,0.0000000000,0.3333333333,0.0000000000
551,0.0000000000,0.3333333333,0.0000000000
538,0.0000000000,0.3333333333,0.0000000000
436,0.0000000000,0.2222222222,0.0000000000
726,0.0000000000,0.3333333333,0.0000000000
445,0.0000000000,0.2222222222,0.0000000000
491,0.0000000000,0.2222222222,0.0000000000
503,0.0000000000,0.2222222222,0.0000000000
787,0.0000000000,0.3333333333,0.0000000000
522,0.0000000000,0.3333333333,0.0000000000
430,0.0000000000,0.5555555556,0.0000000000
811,0.0000000000,0.2222222222,0.0000000000
554,0.0000000000,0.3333333333,0.0000000000
549,0.0000000000,0.2222222222,0.0000000000
812,0.0000000000,0.2222222222,0.0000000000
863,0.0000000000,0.2222222222,0.0000000000
675,0.0000000000,0.2222222222,0.0000000000
960,0.0000000000,0.3333333333,0.0000000000
419,0.0000000000,0.3333333333,0.0000000000
169,0.0000000000,0.3333333333,0.0000000000
686,0.0000000000,0.3333333333,0.0000000000
724,0.0000000000,0.3333333333,0.0000000000
729,0.0000000000,0.3333333333,0.0000000000
829,0.0000000000,0.3333333333,0.0000000000
900,0.0000000000,0.3333333333,0.0000000000
359,0.0000000000,0.3333333333,0.0000000000
435,0.0000000000,0.3333333333,0.0000000000
438,0.0000000000,0.3333333333,0.0000000000
989,0.0000000000,0.3333333333,0.0000000000
546,0.0000000000,0.3333333333,0.0000000000
845,0.0000000000,0.3333333333,0.0000000000
671,0.0000000000,0.3333333333,0.0000000000
720,0.0000000000,0.3333333333,0.0000000000
747,0.0000000000,0.3333333333,0.0000000000
732,0.0000000000,0.3333333333,0.0000000000
260,0.0000000000,0.3333333333,0.0000000000
801,0.0000000000,0.3333333333,0.0000000000
820,0.0000000000,0.3333333333,0.0000000000
840,0.0000000000,0.3333333333,0.0000000000
988,0.0000000000,0.3333333333,0.0000000000
994,0.0000000000,0.3333333333,0.0000000000
996,0.0000000000,0.3333333333,0.0000000000
583,0.0000000000,0.3333333333,0.0000000000
858,0.0000000000,0.3333333333,0.0000000000
673,0.0000000000,0.3333333333,0.0000000000
694,0.0000000000,0.3333333333,0.0000000000
744,0.0000000000,0.3333333333,0.0000000000
244,0.0000000000,0.3333333333,0.0000000000
560,0.0000000000,0.3333333333,0.0000000000
565,0.0000000000,0.3333333333,0.0000000000
985,0.0000000000,0.3333333333,0.0000000000
643,0.0000000000,0.3333333333,0.0000000000
682,0.0000000000,0.3333333333,0.0000000000
714,0.0000000000,0.3333333333,0.0000000000
778,0.0000000000,0.3333333333,0.0000000000
868,0.0000000000,0.3333333333,0.0000000000
885,0.0000000000,0.3333333333,0.0000000000
912,0.0000000000,0.3333333333,0.0000000000
938,0.0000000000,0.3333333333,0.0000000000
943,0.0000000000,0.3333333333,0.0000000000
631,0.0000000000,0.3333333333,0.0000000000
674,0.0000000000,0.3333333333,0.0000000000
891,0.0000000000,0.3333333333,0.0000000000
903,0.0000000000,0.3333333333,0.0000000000
953,0.0000000000,0.3333333333,0.0000000000
973,0.0000000000,0.3333333333,0.0000000000
553,0.0000000000,0.3333333333,0.0000000000
753,0.0000000000,0.3333333333,0.0000000000
771,0.0000000000,0.3333333333,0.0000000000
342,0.0000000000,0.3333333333,0.0000000000
361,0.0000000000,0.3333333333,0.0000000000
498,0.0000000000,0.3333333333,0.0000000000
774,0.0000000000,0.3333333333,0.0000000000
458,0.0000000000,0.3333333333,0.0000000000
657,0.0000000000,0.3333333333,0.0000000000
679,0.0000000000,0.3333333333,0.0000000000
783,0.0000000000,0.3333333333,0.0000000000
715,0.0000000000,0.3333333333,0.0000000000
792,0.0000000000,0.3333333333,0.0000000000
348,0.0000000000,0.3333333333,0.0000000000
756,0.0000000000,0.3333333333,0.0000000000
187,0.0000000000,0.3333333333,0.0000000000
494,0.0000000000,0.3333333333,0.0000000000
523,0.0000000000,0.3333333333,0.0000000000
578,0.0000000000,0.3333333333,0.0000000000
769,0.0000000000,0.3333333333,0.0000000000
797,0.0000000000,0.3333333333,0.0000000000
809,0.0000000000,0.3333333333,0.0000000000
821,0.0000000000,0.3333333333,0.0000000000
543,0.0000000000,0.3333333333,0.0000000000
717,0.0000000000,0.3333333333,0.0000000000
205,0.0000000000,0.3333333333,0.0000000000
547,0.0000000000,0.3333333333,0.0000000000
866,0.0000000000,0.3333333333,0.0000000000
904,0.0000000000,0.3333333333,0.0000000000
942,0.0000000000,0.3333333333,0.0000000000
517,0.0000000000,0.3333333333,0.0000000000
527,0.0000000000,0.3333333333,0.0000000000
492,0.0000000000,0.3333333333,0.0000000000
880,0.0000000000,0.3333333333,0.0000000000
722,0.0000000000,0.3333333333,0.0000000000
733,0.0000000000,0.3333333333,0.0000000000
441,0.0000000000,0.3333333333,0.0000000000
775,0.0000000000,0.3333333333,0.0000000000
977,0.0000000000,0.3333333333,0.0000000000
644,0.0000000000,0.3333333333,0.0000000000
668,0.0000000000,0.3333333333,0.0000000000
725,0.0000000000,0.3333333333,0.0000000000
823,0.0000000000,0.3333333333,0.0000000000
875,0.0000000000,0.3333333333,0.0000000000
393,0.0000000000,0.3333333333,0.0000000000
896,0.0000000000,0.3333333333,0.0000000000
242,0.0000000000,0.3333333333,0.0000000000
780,0.0000000000,0.3333333333,0.0000000000
867,0.0000000000,0.3333333333,0.0000000000
683,0.0000000000,0.3333333333,0.0000000000
707,0.0000000000,0.3333333333,0.0000000000
836,0.0000000000,0.3333333333,0.0000000000
995,0.0000000000,0.3333333333,0.0000000000
974,0.0000000000,0.3333333333,0.0000000000
711,0.0000000000,0.3333333333,0.0000000000
762,0.0000000000,0.3333333333,0.0000000000
525,0.0000000000,0.3333333333,0.0000000000
944,0.0000000000,0.3333333333,0.0000000000
969,0.0000000000,0.3333333333,0.0000000000
232,0.0000000000,0.3333333333,0.0000000000
632,0.0000000000,0.3333333333,0.0000000000
862,0.0000000000,0.3333333333,0.0000000000
922,0.0000000000,0.3333333333,0.0000000000
601,0.0000000000,0.3333333333,0.0000000000
447,0.0000000000,0.3333333333,0.0000000000
587,0.0000000000,0.3333333333,0.0000000000
923,0.0000000000,0.3333333333,0.0000000000
897,0.0000000000,0.3333333333,0.0000000000
651,0.0000000000,0.3333333333,0.0000000000
939,0.0000000000,0.3333333333,0.0000000000
987,0.0000000000,0.3333333333,0.0000000000
269,0.0000000000,0.3333333333,0.0000000000
695,0.0000000000,0.3333333333,0.0000000000
713,0.0000000000,0.3333333333,0.0000000000
825,0.0000000000,0.3333333333,0.0000000000
749,0.0000000000,0.3333333333,0.0000000000
924,0.0000000000,0.3333333333,0.0000000000
388,0.0000000000,0.3333333333,0.0000000000
536,0.0000000000,0.3333333333,0.0000000000
865,0.0000000000,0.3333333333,0.0000000000
886,0.0000000000,0.3333333333,0.0000000000
926,0.0000000000,0.3333333333,0.0000000000
979,0.0000000000,0.3333333333,0.0000000000
581,0.0000000000,0.3333333333,0.0000000000
645,0.0000000000,0.3333333333,0.0000000000
506,0.0000000000,0.3333333333,0.0000000000
575,0.0000000000,0.3333333333,0.0000000000
748,0.0000000000,0.3333333333,0.0000000000
968,0.0000000000,0.3333333333,0.0000000000
390,0.0000000000,0.3333333333,0.0000000000
902,0.0000000000,0.3333333333,0.0000000000
928,0.0000000000,0.3333333333,0.0000000000
606,0.0000000000,0.3333333333,0.0000000000
818,0.0000000000,0.3333333333,0.0000000000
998,0.0000000000,0.3333333333,0.0000000000
280,0.0000000000,0.3333333333,0.0000000000
302,0.0000000000,0.3333333333,0.0000000000
759,0.0000000000,0.3333333333,0.0000000000
814,0.0000000000,0.3333333333,0.0000000000
372,0.0000000000,0.3333333333,0.0000000000
375,0.0000000000,0.3333333333,0.0000000000
472,0.0000000000,0.3333333333,0.0000000000
457,0.0000000000,0.3333333333,0.0000000000
571,0.0000000000,0.3333333333,0.0000000000
585,0.0000000000,0.3333333333,0.0000000000
618,0.0000000000,0.3333333333,0.0000000000
703,0.0000000000,0.3333333333,0.0000000000
784,0.0000000000,0.3333333333,0.0000000000
594,0.0000000000,0.3333333333,0.0000000000
648,0.0000000000,0.3333333333,0.0000000000
767,0.0000000000,0.3333333333,0.0000000000
785,0.0000000000,0.3333333333,0.0000000000
898,0.0000000000,0.3333333333,0.0000000000
676,0.0000000000,0.3333333333,0.0000000000
945,0.0000000000,0.3333333333,0.0000000000
793,0.0000000000,0.3333333333,0.0000000000
596,0.0000000000,0.3333333333,0.0000000000
633,0.0000000000,0.3333333333,0.0000000000
752,0.0000000000,0.3333333333,0.0000000000
949,0.0000000000,0.3333333333,0.0000000000
636,0.0000000000,0.3333333333,0.0000000000
822,0.0000000000,0.3333333333,0.0000000000
864,0.0000000000,0.3333333333,0.0000000000
745,0.0000000000,0.3333333333,0.0000000000
835,0.0000000000,0.3333333333,0.0000000000
876,0.0000000000,0.3333333333,0.0000000000
970,0.0000000000,0.3333333333,0.0000000000
856,0.0000000000,0.3333333333,0.0000000000
925,0.0000000000,0.3333333333,0.0000000000
790,0.0000000000,0.3333333333,0.0000000000
946,0.0000000000,0.3333333333,0.0000000000
937,0.0000000000,0.3333333333,0.0000000000
911,0.0000000000,0.3333333333,0.0000000000
839,0.0000000000,0.3333333333,0.0000000000
980,0.0000000000,0.3333333333,0.0000000000
869,0.0000000000,0.3333333333,0.0000000000
807,0.0000000000,0.3333333333,0.0000000000
558,0.0000000000,0.3333333333,0.0000000000
893,0.0000000000,0.3333333333,0.0000000000
892,0.0000000000,0.3333333333,0.0000000000
485,0.0000000000,0.3333333333,0.0000000000
758,0.0000000000,0.3333333333,0.0000000000
852,0.0000000000,0.3333333333,0.0000000000
899,0.0000000000,0.3333333333,0.0000000000
672,0.0000000000,0.3333333333,0.0000000000
805,0.0000000000,0.3333333333,0.0000000000
905,0.0000000000,0.3333333333,0.0000000000
917,0.0000000000,0.3333333333,0.0000000000
283,0.0000000000,0.3333333333,0.0000000000
955,0.0000000000,0.3333333333,0.0000000000
841,0.0000000000,0.3333333333,0.0000000000
667,0.0000000000,0.3333333333,0.0000000000
598,0.0000000000,0.3333333333,0.0000000000
743,0.0000000000,0.3333333333,0.0000000000
859,0.0000000000,0.3333333333,0.0000000000
757,0.0000000000,0.3333333333,0.0000000000
976,0.0000000000,0.3333333333,0.0000000000
584,0.0000000000,0.3333333333,0.0000000000
950,0.0000000000,0.3333333333,0.0000000000
646,0.0000000000,0.3333333333,0.0000000000
764,0.0000000000,0.3333333333,0.0000000000
956,0.0000000000,0.3333333333,0.0000000000
934,0.0000000000,0.3333333333,0.0000000000
669,0.0000000000,0.3333333333,0.0000000000
838,0.0000000000,0.3333333333,0.0000000000
951,0.0000000000,0.3333333333,0.0000000000
965,0.0000000000,0.3333333333,0.0000000000
927,0.0000000000,0.3333333333,0.0000000000
677,0.0000000000,0.3333333333,0.0000000000
576,0.0000000000,0.3333333333,0.0000000000
993,0.0000000000,0.3333333333,0.0000000000
830,0.0000000000,0.3333333333,0.0000000000
906,0.0000000000,0.3333333333,0.0000000000
932,0.0000000000,0.3333333333,0.0000000000
623,0.0000000000,0.3333333333,0.0000000000
907,0.0000000000,0.3333333333,0.0000000000
851,0.0000000000,0.3333333333,0.0000000000
855,0.0000000000,0.3333333333,0.0000000000
990,0.0000000000,0.3333333333,0.0000000000
534,0.0000000000,0.3333333333,0.0000000000
824,0.0000000000,0.3333333333,0.0000000000
531,0.0000000000,0.3333333333,0.0000000000
510,0.0000000000,0.3333333333,0.0000000000
957,0.0000000000,0.3333333333,0.0000000000
