Node,Betweenness,BridgingCoefficient,BridgingCentrality
4669,0.0000000000,0.2000000000,0.0000000000
4520,0.0000000000,0.2000000000,0.0000000000
3994,0.0000000000,0.2000000000,0.0000000000
4444,0.0000000000,0.2000000000,0.0000000000
3179,0.0000000000,0.2000000000,0.0000000000
1892,0.0000000000,0.2000000000,0.0000000000
920,0.0000000000,0.2000000000,0.0000000000
4159,0.0000000000,0.2000000000,0.0000000000
3913,0.0000000000,0.2000000000,0.0000000000
3897,0.0000000000,0.2000000000,0.0000000000
1112,0.0000000000,0.2000000000,0.0000000000
4639,0.0000000000,0.2000000000,0.0000000000
3932,0.0000000000,0.2000000000,0.0000000000
3838,0.0000000000,0.2000000000,0.0000000000
3779,0.0000000000,0.2000000000,0.0000000000
3555,0.0000000000,0.2000000000,0.0000000000
3535,0.0000000000,0.2000000000,0.0000000000
1494,0.0000000000,0.2000000000,0.0000000000
2939,0.0000000000,0.2000000000,0.0000000000
1604,0.0000000000,0.2000000000,0.0000000000
3748,0.0000000000,0.2000000000,0.0000000000
3219,0.0000000000,0.2000000000,0.0000000000
4089,0.0000000000,0.2000000000,0.0000000000
3809,0.0000000000,0.2000000000,0.0000000000
3738,0.0000000000,0.2000000000,0.0000000000
3573,0.0000000000,0.2000000000,0.0000000000
3073,0.0000000000,0.2000000000,0.0000000000
3873,0.0000000000,0.2000000000,0.0000000000
1440,0.0000000000,0.2000000000,0.0000000000
1169,0.0000000000,0.2000000000,0.0000000000
4474,0.0000000000,0.2000000000,0.0000000000
4300,0.0000000000,0.2000000000,0.0000000000
4272,0.0000000000,0.2000000000,0.0000000000
4197,0.0000000000,0.2000000000,0.0000000000
4193,0.0000000000,0.2000000000,0.0000000000
4135,0.0000000000,0.2000000000,0.0000000000
4008,0.0000000000,0.2000000000,0.0000000000
3566,0.0000000000,0.2000000000,0.0000000000
4601,0.0000000000,0.2000000000,0.0000000000
4531,0.0000000000,0.2000000000,0.0000000000
4239,0.0000000000,0.2000000000,0.0000000000
4223,0.0000000000,0.2000000000,0.0000000000
4022,0.0000000000,0.2000000000,0.0000000000
3874,0.0000000000,0.2000000000,0.0000000000
3693,0.0000000000,0.2000000000,0.0000000000
3347,0.0000000000,0.2000000000,0.0000000000
4543,0.0000000000,0.2000000000,0.0000000000
4445,0.0000000000,0.2000000000,0.0000000000
1498,0.0000000000,0.2000000000,0.0000000000
977,0.0000000000,0.2000000000,0.0000000000
4416,0.0000000000,0.2000000000,0.0000000000
4251,0.0000000000,0.2000000000,0.0000000000
3871,0.0000000000,0.2000000000,0.0000000000
3760,0.0000000000,0.2000000000,0.0000000000
3707,0.0000000000,0.2000000000,0.0000000000
3052,0.0000000000,0.2000000000,0.0000000000
3040,0.0000000000,0.2000000000,0.0000000000
2336,0.0000000000,0.2000000000,0.0000000000
4662,0.0000000000,0.2000000000,0.0000000000
2211,0.0000000000,0.2000000000,0.0000000000
4168,0.0000000000,0.2000000000,0.0000000000
4100,0.0000000000,0.2000000000,0.0000000000
3916,0.0000000000,0.2000000000,0.0000000000
3636,0.0000000000,0.2000000000,0.0000000000
3424,0.0000000000,0.2000000000,0.0000000000
2937,0.0000000000,0.2000000000,0.0000000000
2352,0.0000000000,0.2000000000,0.0000000000
1770,0.0000000000,0.2000000000,0.0000000000
4459,0.0000000000,0.2000000000,0.0000000000
4242,0.0000000000,0.2000000000,0.0000000000
4183,0.0000000000,0.2000000000,0.0000000000
4027,0.0000000000,0.2000000000,0.0000000000
3331,0.0000000000,0.2000000000,0.0000000000
3034,0.0000000000,0.2000000000,0.0000000000
2309,0.0000000000,0.2000000000,0.0000000000
1966,0.0000000000,0.2000000000,0.0000000000
1881,0.0000000000,0.2000000000,0.0000000000
3580,0.0000000000,0.2000000000,0.0000000000
3283,0.0000000000,0.2000000000,0.0000000000
4609,0.0000000000,0.2000000000,0.0000000000
1730,0.0000000000,0.2000000000,0.0000000000
4592,0.0000000000,0.2000000000,0.0000000000
4580,0.0000000000,0.2000000000,0.0000000000
4472,0.0000000000,0.2000000000,0.0000000000
4399,0.0000000000,0.2000000000,0.0000000000
4299,0.0000000000,0.2000000000,0.0000000000
4234,0.0000000000,0.2000000000,0.0000000000
4098,0.0000000000,0.2000000000,0.0000000000
4074,0.0000000000,0.2000000000,0.0000000000
3945,0.0000000000,0.2000000000,0.0000000000
3430,0.0000000000,0.2000000000,0.0000000000
3302,0.0000000000,0.2000000000,0.0000000000
3357,0.0000000000,0.2000000000,0.0000000000
4965,0.0000000000,0.2000000000,0.0000000000
4936,0.0000000000,0.2000000000,0.0000000000
4663,0.0000000000,0.2000000000,0.0000000000
4656,0.0000000000,0.2000000000,0.0000000000
4653,0.0000000000,0.2000000000,0.0000000000
4624,0.0000000000,0.2000000000,0.0000000000
4522,0.0000000000,0.2000000000,0.0000000000
4487,0.0000000000,0.2000000000,0.0000000000
4389,0.0000000000,0.2000000000,0.0000000000
4286,0.0000000000,0.2000000000,0.0000000000
4259,0.0000000000,0.2000000000,0.0000000000
4216,0.0000000000,0.2000000000,0.0000000000
4209,0.0000000000,0.2000000000,0.0000000000
3905,0.0000000000,0.2000000000,0.0000000000
3893,0.0000000000,0.2000000000,0.0000000000
3862,0.0000000000,0.2000000000,0.0000000000
3719,0.0000000000,0.2000000000,0.0000000000
3656,0.0000000000,0.2000000000,0.0000000000
3581,0.0000000000,0.2000000000,0.0000000000
3499,0.0000000000,0.2000000000,0.0000000000
3421,0.0000000000,0.2000000000,0.0000000000
3200,0.0000000000,0.2000000000,0.0000000000
2083,0.0000000000,0.2000000000,0.0000000000
4232,0.0000000000,0.2000000000,0.0000000000
1723,0.0000000000,0.2000000000,0.0000000000
3617,0.0000000000,0.2000000000,0.0000000000
981,0.0000000000,0.2000000000,0.0000000000
4963,0.0000000000,0.2000000000,0.0000000000
4631,0.0000000000,0.2000000000,0.0000000000
4581,0.0000000000,0.2000000000,0.0000000000
4496,0.0000000000,0.2000000000,0.0000000000
4319,0.0000000000,0.2000000000,0.0000000000
4145,0.0000000000,0.2000000000,0.0000000000
3959,0.0000000000,0.2000000000,0.0000000000
3879,0.0000000000,0.2000000000,0.0000000000
3766,0.0000000000,0.2000000000,0.0000000000
3683,0.0000000000,0.2000000000,0.0000000000
3303,0.0000000000,0.2000000000,0.0000000000
3258,0.0000000000,0.2000000000,0.0000000000
4450,0.0000000000,0.2000000000,0.0000000000
3093,0.0000000000,0.2000000000,0.0000000000
4489,0.0000000000,0.2000000000,0.0000000000
4437,0.0000000000,0.2000000000,0.0000000000
4346,0.0000000000,0.2000000000,0.0000000000
4262,0.0000000000,0.2000000000,0.0000000000
3868,0.0000000000,0.2000000000,0.0000000000
3830,0.0000000000,0.2000000000,0.0000000000
2571,0.0000000000,0.2000000000,0.0000000000
1567,0.0000000000,0.2000000000,0.0000000000
2996,0.0000000000,0.2000000000,0.0000000000
2905,0.0000000000,0.2000000000,0.0000000000
4834,0.0000000000,0.2000000000,0.0000000000
4628,0.0000000000,0.2000000000,0.0000000000
4298,0.0000000000,0.2000000000,0.0000000000
4007,0.0000000000,0.2000000000,0.0000000000
3549,0.0000000000,0.2000000000,0.0000000000
3012,0.0000000000,0.2000000000,0.0000000000
2594,0.0000000000,0.2000000000,0.0000000000
4054,0.0000000000,0.2000000000,0.0000000000
4871,0.0000000000,0.2000000000,0.0000000000
4837,0.0000000000,0.2000000000,0.0000000000
4914,0.0000000000,0.2000000000,0.0000000000
4627,0.0000000000,0.2000000000,0.0000000000
24975,0.0000000000,0.2000000000,0.0000000000
4384,0.0000000000,0.2000000000,0.0000000000
4308,0.0000000000,0.2000000000,0.0000000000
4069,0.0000000000,0.2000000000,0.0000000000
1497,0.0000000000,0.2000000000,0.0000000000
3854,0.0000000000,0.2000000000,0.0000000000
1441,0.0000000000,0.2000000000,0.0000000000
3798,0.0000000000,0.2000000000,0.0000000000
3776,0.0000000000,0.2000000000,0.0000000000
3743,0.0000000000,0.2000000000,0.0000000000
3315,0.0000000000,0.2000000000,0.0000000000
2354,0.0000000000,0.2000000000,0.0000000000
2156,0.0000000000,0.2000000000,0.0000000000
4430,0.0000000000,0.2000000000,0.0000000000
4312,0.0000000000,0.2000000000,0.0000000000
3801,0.0000000000,0.2000000000,0.0000000000
3644,0.0000000000,0.2000000000,0.0000000000
1287,0.0000000000,0.2000000000,0.0000000000
2839,0.0000000000,0.2000000000,0.0000000000
2824,0.0000000000,0.2000000000,0.0000000000
2747,0.0000000000,0.2000000000,0.0000000000
4920,0.0000000000,0.2000000000,0.0000000000
2470,0.0000000000,0.2000000000,0.0000000000
4786,0.0000000000,0.2000000000,0.0000000000
4599,0.0000000000,0.2000000000,0.0000000000
4547,0.0000000000,0.2000000000,0.0000000000
4077,0.0000000000,0.2000000000,0.0000000000
1634,0.0000000000,0.2000000000,0.0000000000
3991,0.0000000000,0.2000000000,0.0000000000
3987,0.0000000000,0.2000000000,0.0000000000
3618,0.0000000000,0.2000000000,0.0000000000
3502,0.0000000000,0.2000000000,0.0000000000
2976,0.0000000000,0.2000000000,0.0000000000
2804,0.0000000000,0.2000000000,0.0000000000
4874,0.0000000000,0.2000000000,0.0000000000
2517,0.0000000000,0.2000000000,0.0000000000
4378,0.0000000000,0.2000000000,0.0000000000
3993,0.0000000000,0.2000000000,0.0000000000
3172,0.0000000000,0.2000000000,0.0000000000
2782,0.0000000000,0.2000000000,0.0000000000
4737,0.0000000000,0.2000000000,0.0000000000
4652,0.0000000000,0.3600000000,0.0000000000
4163,0.0000000000,0.3600000000,0.0000000000
3882,0.0000000000,0.3600000000,0.0000000000
