Node,Betweenness,BridgingCoefficient,BridgingCentrality
4820,0.0000000000,0.0000000000,0.0000000000
3801,0.0000000000,0.6666666667,0.0000000000
9847,0.0000000000,0.2761904762,0.0000000000
9829,0.0000000000,0.1722222222,0.0000000000
6682,0.0000000000,0.1566666667,0.0000000000
8110,0.0000000000,0.2916666667,0.0000000000
6161,0.0000000000,0.6666666667,0.0000000000
9863,0.0000000000,0.4083333333,0.0000000000
2030,0.0000000000,1.0000000000,0.0000000000
9007,0.0000000000,0.7777777778,0.0000000000
6822,0.0000000000,0.6750000000,0.0000000000
8249,0.0000000000,0.2375000000,0.0000000000
9199,0.0000000000,0.5000000000,0.0000000000
4085,0.0000000000,1.0000000000,0.0000000000
9160,0.0000000000,0.0000000000,0.0000000000
9306,0.0000000000,0.2104938272,0.0000000000
8184,0.0000000000,0.2777777778,0.0000000000
9657,0.0000000000,0.3055555556,0.0000000000
9904,0.0000000000,0.7000000000,0.0000000000
6594,0.0000000000,0.1666666667,0.0000000000
9807,0.0000000000,0.1357142857,0.0000000000
9180,0.0000000000,0.3125000000,0.0000000000
8921,0.0000000000,0.6527777778,0.0000000000
8613,0.0000000000,0.2500000000,0.0000000000
9365,0.0000000000,0.3035714286,0.0000000000
8886,0.0000000000,0.4791666667,0.0000000000
9171,0.0000000000,0.5000000000,0.0000000000
9001,0.0000000000,0.5277777778,0.0000000000
9988,0.0000000000,0.5037037037,0.0000000000
9748,0.0000000000,0.3333333333,0.0000000000
9212,0.0000000000,0.3333333333,0.0000000000
9903,0.0000000000,0.2866071429,0.0000000000
3422,0.0000000000,0.0000000000,0.0000000000
8509,0.0000000000,0.4833333333,0.0000000000
7774,0.0000000000,1.0000000000,0.0000000000
9204,0.0000000000,0.5250000000,0.0000000000
9366,0.0000000000,0.8333333333,0.0000000000
7204,0.0000000000,0.0000000000,0.0000000000
6625,0.0000000000,0.2166666667,0.0000000000
9785,0.0000000000,0.2805555556,0.0000000000
8594,0.0000000000,0.4375000000,0.0000000000
