Node,Betweenness,BridgingCoefficient,BridgingCentrality
4161,0.0000000000,0.2396787241,0.0000000000
4687,0.0000000000,0.2684942182,0.0000000000
3962,0.0000000000,0.2116955267,0.0000000000
4646,0.0000000000,0.3310828877,0.0000000000
4922,0.0000000000,0.1929894180,0.0000000000
4985,0.0000000000,0.3268959436,0.0000000000
4578,0.0000000000,0.2145871223,0.0000000000
4368,0.0000000000,0.1520415967,0.0000000000
4391,0.0000000000,0.2261904762,0.0000000000
4966,0.0000000000,0.1840663610,0.0000000000
4887,0.0000000000,0.3331204641,0.0000000000
4671,0.0000000000,0.2976190476,0.0000000000
4891,0.0000000000,0.2603920531,0.0000000000
4638,0.0000000000,0.2348760716,0.0000000000
4931,0.0000000000,0.2317259901,0.0000000000
4596,0.0000000000,0.2397907648,0.0000000000
4708,0.0000000000,0.1716658889,0.0000000000
4475,0.0000000000,0.2553571429,0.0000000000
4979,0.0000000000,0.2865900714,0.0000000000
4511,0.0000000000,0.2835666741,0.0000000000
4893,0.0000000000,0.2490786338,0.0000000000
4868,0.0000000000,0.2596103896,0.0000000000
4555,0.0000000000,0.3148459384,0.0000000000
4955,0.0000000000,0.3342698968,0.0000000000
4694,0.0000000000,0.2351403647,0.0000000000
4823,0.0000000000,0.1514804640,0.0000000000
4300,0.0000000000,0.2525297619,0.0000000000
3892,0.0000000000,0.2640048444,0.0000000000
4414,0.0000000000,0.2989416221,0.0000000000
4934,0.0000000000,0.1801735545,0.0000000000
4840,0.0000000000,0.2934018972,0.0000000000
3966,0.0000000000,0.2357919858,0.0000000000
4386,0.0000000000,0.1150341131,0.0000000000
3591,0.0000000000,0.1568686869,0.0000000000
4407,0.0000000000,0.2619474661,0.0000000000
4930,0.0000000000,0.2257326007,0.0000000000
4809,0.0000000000,0.3272222222,0.0000000000
4858,0.0000000000,0.2745113424,0.0000000000
4534,0.0000000000,0.1882617383,0.0000000000
4944,0.0000000000,0.2838578782,0.0000000000
4852,0.0000000000,0.3133271490,0.0000000000
4569,0.0000000000,0.2655407458,0.0000000000
4873,0.0000000000,0.2394681707,0.0000000000
4987,0.0000000000,0.2224126750,0.0000000000
4912,0.0000000000,0.2167517007,0.0000000000
