Node,Betweenness,BridgingCoefficient,BridgingCentrality
967,0.0000000000,0.5000000000,0.0000000000
902,0.0000000000,0.4500000000,0.0000000000
860,0.0000000000,0.3333333333,0.0000000000
683,0.0000000000,1.0000000000,0.0000000000
989,0.0000000000,0.3388888889,0.0000000000
962,0.0000000000,0.4954545455,0.0000000000
886,0.0000000000,0.3666666667,0.0000000000
973,0.0000000000,0.3958333333,0.0000000000
957,0.0000000000,0.4000000000,0.0000000000
972,0.0000000000,0.5000000000,0.0000000000
164,0.0000000000,0.0000000000,0.0000000000
729,0.0000000000,0.3125000000,0.0000000000
836,0.0000000000,0.8333333333,0.0000000000
889,0.0000000000,0.3333333333,0.0000000000
348,0.0000000000,0.3333333333,0.0000000000
944,0.0000000000,0.3166666667,0.0000000000
884,0.0000000000,0.5000000000,0.0000000000
991,0.0000000000,0.3611111111,0.0000000000
625,0.0000000000,0.1666666667,0.0000000000
932,0.0000000000,0.6458333333,0.0000000000
699,0.0000000000,0.7083333333,0.0000000000
847,0.0000000000,0.3222222222,0.0000000000
869,0.0000000000,0.2697530864,0.0000000000
409,0.0000000000,0.0000000000,0.0000000000
877,0.0000000000,0.5416666667,0.0000000000
930,0.0000000000,0.1250000000,0.0000000000
942,0.0000000000,0.2583333333,0.0000000000
912,0.0000000000,0.1566666667,0.0000000000
501,0.0000000000,0.2000000000,0.0000000000
442,0.0000000000,0.5000000000,0.0000000000
956,0.0000000000,0.4166666667,0.0000000000
769,0.0000000000,0.1666666667,0.0000000000
997,0.0000000000,0.5166666667,0.0000000000
844,0.0000000000,0.5037037037,0.0000000000
913,0.0000000000,0.5277777778,0.0000000000
984,0.0000000000,0.5047619048,0.0000000000
841,0.0000000000,0.3111111111,0.0000000000
507,0.0000000000,0.3333333333,0.0000000000
663,0.0000000000,0.2166666667,0.0000000000
947,0.0000000000,0.3571428571,0.0000000000
846,0.0000000000,0.3571428571,0.0000000000
719,0.0000000000,0.2500000000,0.0000000000
946,0.0000000000,0.3166666667,0.0000000000
921,0.0000000000,0.6666666667,0.0000000000
575,0.0000000000,0.1000000000,0.0000000000
951,0.0000000000,0.2900000000,0.0000000000
924,0.0000000000,0.5833333333,0.0000000000
715,0.0000000000,0.3958333333,0.0000000000
994,0.0000000000,0.1875000000,0.0000000000
601,0.0000000000,0.3000000000,0.0000000000
982,0.0000000000,0.1111111111,0.0000000000
547,0.0000000000,0.0000000000,0.0000000000
804,0.0000000000,0.3527777778,0.0000000000
428,0.0000000000,0.0000000000,0.0000000000
996,0.0000000000,0.2358974359,0.0000000000
975,0.0000000000,0.3541666667,0.0000000000
896,0.0000000000,0.3895833333,0.0000000000
631,0.0000000000,0.3333333333,0.0000000000
390,0.0000000000,0.6666666667,0.0000000000
931,0.0000000000,0.3666666667,0.0000000000
905,0.0000000000,0.3666666667,0.0000000000
299,0.0000000000,0.7500000000,0.0000000000
840,0.0000000000,0.2708333333,0.0000000000
648,0.0000000000,0.0000000000,0.0000000000
838,0.0000000000,0.1666666667,0.0000000000
936,0.0000000000,0.5666666667,0.0000000000
915,0.0000000000,0.1066666667,0.0000000000
981,0.0000000000,0.3349206349,0.0000000000
828,0.0000000000,0.3510416667,0.0000000000
457,0.0000000000,0.1666666667,0.0000000000
998,0.0000000000,0.5666666667,0.0000000000
577,0.0000000000,0.1666666667,0.0000000000
749,0.0000000000,0.2083333333,0.0000000000
717,0.0000000000,0.2500000000,0.0000000000
968,0.0000000000,0.7500000000,0.0000000000
587,0.0000000000,0.0000000000,0.0000000000
908,0.0000000000,0.7333333333,0.0000000000
833,0.0000000000,0.3841991342,0.0000000000
927,0.0000000000,0.5680272109,0.0000000000
785,0.0000000000,0.6354166667,0.0000000000
815,0.0000000000,0.0833333333,0.0000000000
