Node,Betweenness,BridgingCoefficient,BridgingCentrality
938,0.0000000000,0.2000000000,0.0000000000
800,0.0000000000,0.2000000000,0.0000000000
410,0.0000000000,0.2000000000,0.0000000000
382,0.0000000000,0.2000000000,0.0000000000
819,0.0000000000,0.2000000000,0.0000000000
991,0.0000000000,0.2000000000,0.0000000000
952,0.0000000000,0.2000000000,0.0000000000
868,0.0000000000,0.2000000000,0.0000000000
835,0.0000000000,0.2000000000,0.0000000000
834,0.0000000000,0.2000000000,0.0000000000
985,0.0000000000,0.2000000000,0.0000000000
929,0.0000000000,0.2000000000,0.0000000000
921,0.0000000000,0.2000000000,0.0000000000
898,0.0000000000,0.2000000000,0.0000000000
892,0.0000000000,0.2000000000,0.0000000000
732,0.0000000000,0.2000000000,0.0000000000
702,0.0000000000,0.2000000000,0.0000000000
693,0.0000000000,0.2000000000,0.0000000000
671,0.0000000000,0.2000000000,0.0000000000
510,0.0000000000,0.2000000000,0.0000000000
829,0.0000000000,0.2000000000,0.0000000000
714,0.0000000000,0.2000000000,0.0000000000
953,0.0000000000,0.2000000000,0.0000000000
906,0.0000000000,0.2000000000,0.0000000000
820,0.0000000000,0.2000000000,0.0000000000
603,0.0000000000,0.2000000000,0.0000000000
518,0.0000000000,0.2000000000,0.0000000000
516,0.0000000000,0.2000000000,0.0000000000
949,0.0000000000,0.2000000000,0.0000000000
408,0.0000000000,0.2000000000,0.0000000000
871,0.0000000000,0.2000000000,0.0000000000
864,0.0000000000,0.2000000000,0.0000000000
827,0.0000000000,0.2000000000,0.0000000000
625,0.0000000000,0.2000000000,0.0000000000
578,0.0000000000,0.2000000000,0.0000000000
967,0.0000000000,0.3600000000,0.0000000000
946,0.0000000000,0.3600000000,0.0000000000
905,0.0000000000,0.3600000000,0.0000000000
531,0.0000000000,0.3600000000,0.0000000000
955,0.0000000000,0.3600000000,0.0000000000
728,0.0000000000,0.2000000000,0.0000000000
754,0.0000000000,0.2000000000,0.0000000000
692,0.0000000000,0.3600000000,0.0000000000
976,0.0000000000,0.2000000000,0.0000000000
660,0.0000000000,0.3600000000,0.0000000000
668,0.0000000000,0.2000000000,0.0000000000
529,0.0000000000,0.3600000000,0.0000000000
986,0.0000000000,0.1600000000,0.0000000000
978,0.0000000000,0.1600000000,0.0000000000
964,0.0000000000,0.1600000000,0.0000000000
932,0.0000000000,0.1600000000,0.0000000000
841,0.0000000000,0.1600000000,0.0000000000
839,0.0000000000,0.3600000000,0.0000000000
648,0.0000000000,0.3200000000,0.0000000000
617,0.0000000000,0.1600000000,0.0000000000
607,0.0000000000,0.2000000000,0.0000000000
676,0.0000000000,0.5200000000,0.0000000000
582,0.0000000000,0.2000000000,0.0000000000
980,0.0000000000,0.1600000000,0.0000000000
847,0.0000000000,0.1600000000,0.0000000000
720,0.0000000000,0.2000000000,0.0000000000
593,0.0000000000,0.3600000000,0.0000000000
943,0.0000000000,0.1600000000,0.0000000000
559,0.0000000000,0.2000000000,0.0000000000
792,0.0000000000,0.3600000000,0.0000000000
550,0.0000000000,0.2000000000,0.0000000000
780,0.0000000000,0.3600000000,0.0000000000
718,0.0000000000,0.2000000000,0.0000000000
818,0.0000000000,0.1600000000,0.0000000000
746,0.0000000000,0.1600000000,0.0000000000
772,0.0000000000,0.1600000000,0.0000000000
664,0.0000000000,0.2000000000,0.0000000000
954,0.0000000000,0.3600000000,0.0000000000
501,0.0000000000,0.3600000000,0.0000000000
787,0.0000000000,0.2000000000,0.0000000000
764,0.0000000000,0.1600000000,0.0000000000
507,0.0000000000,0.3600000000,0.0000000000
543,0.0000000000,0.1600000000,0.0000000000
789,0.0000000000,0.3600000000,0.0000000000
544,0.0000000000,0.2000000000,0.0000000000
886,0.0000000000,0.2000000000,0.0000000000
972,0.0000000000,0.3600000000,0.0000000000
945,0.0000000000,0.3600000000,0.0000000000
665,0.0000000000,0.3600000000,0.0000000000
634,0.0000000000,0.3600000000,0.0000000000
913,0.0000000000,0.3600000000,0.0000000000
736,0.0000000000,0.2000000000,0.0000000000
999,0.0000000000,0.3600000000,0.0000000000
897,0.0000000000,0.2000000000,0.0000000000
942,0.0000000000,0.1600000000,0.0000000000
401,0.0000000000,0.3600000000,0.0000000000
672,0.0000000000,0.3600000000,0.0000000000
475,0.0000000000,0.3600000000,0.0000000000
571,0.0000000000,0.3600000000,0.0000000000
680,0.0000000000,0.3600000000,0.0000000000
726,0.0000000000,0.3600000000,0.0000000000
442,0.0000000000,0.2000000000,0.0000000000
983,0.0000000000,0.3600000000,0.0000000000
757,0.0000000000,0.3600000000,0.0000000000
804,0.0000000000,0.3600000000,0.0000000000
910,0.0000000000,0.5200000000,0.0000000000
691,0.0000000000,0.2000000000,0.0000000000
704,0.0000000000,0.5200000000,0.0000000000
695,0.0000000000,0.3600000000,0.0000000000
882,0.0000000000,0.3600000000,0.0000000000
884,0.0000000000,0.3600000000,0.0000000000
436,0.0000000000,0.2000000000,0.0000000000
977,0.0000000000,0.3600000000,0.0000000000
674,0.0000000000,0.2000000000,0.0000000000
860,0.0000000000,0.2000000000,0.0000000000
926,0.0000000000,0.2000000000,0.0000000000
941,0.0000000000,0.2000000000,0.0000000000
216,0.0000000000,0.2000000000,0.0000000000
