Node,Betweenness,BridgingCoefficient,BridgingCentrality
1881,0.0000000000,0.3333333333,0.0000000000
4591,0.0000000000,0.3333333333,0.0000000000
4252,0.0000000000,0.3333333333,0.0000000000
3874,0.0000000000,0.3333333333,0.0000000000
3714,0.0000000000,0.3333333333,0.0000000000
3136,0.0000000000,0.3333333333,0.0000000000
2814,0.0000000000,0.3333333333,0.0000000000
781,0.0000000000,0.3333333333,0.0000000000
4676,0.0000000000,0.3333333333,0.0000000000
4545,0.0000000000,0.3333333333,0.0000000000
4145,0.0000000000,0.3333333333,0.0000000000
4051,0.0000000000,0.3333333333,0.0000000000
3965,0.0000000000,0.3333333333,0.0000000000
3702,0.0000000000,0.3333333333,0.0000000000
3699,0.0000000000,0.3333333333,0.0000000000
2973,0.0000000000,0.3333333333,0.0000000000
2867,0.0000000000,0.3333333333,0.0000000000
2350,0.0000000000,0.3333333333,0.0000000000
2276,0.0000000000,0.3333333333,0.0000000000
1671,0.0000000000,0.3333333333,0.0000000000
1420,0.0000000000,0.3333333333,0.0000000000
3374,0.0000000000,0.3333333333,0.0000000000
1546,0.0000000000,0.3333333333,0.0000000000
4661,0.0000000000,0.3333333333,0.0000000000
4475,0.0000000000,0.3333333333,0.0000000000
4433,0.0000000000,0.3333333333,0.0000000000
4418,0.0000000000,0.3333333333,0.0000000000
3847,0.0000000000,0.3333333333,0.0000000000
3258,0.0000000000,0.3333333333,0.0000000000
3069,0.0000000000,0.3333333333,0.0000000000
2682,0.0000000000,0.3333333333,0.0000000000
2329,0.0000000000,0.3333333333,0.0000000000
2185,0.0000000000,0.3333333333,0.0000000000
902,0.0000000000,0.3333333333,0.0000000000
4554,0.0000000000,0.3333333333,0.0000000000
3122,0.0000000000,0.3333333333,0.0000000000
3406,0.0000000000,0.3333333333,0.0000000000
4605,0.0000000000,0.3333333333,0.0000000000
4594,0.0000000000,0.3333333333,0.0000000000
4579,0.0000000000,0.3333333333,0.0000000000
4117,0.0000000000,0.3333333333,0.0000000000
3893,0.0000000000,0.3333333333,0.0000000000
3834,0.0000000000,0.3333333333,0.0000000000
3590,0.0000000000,0.3333333333,0.0000000000
4235,0.0000000000,0.3333333333,0.0000000000
1795,0.0000000000,0.3333333333,0.0000000000
3820,0.0000000000,0.3333333333,0.0000000000
4298,0.0000000000,0.3333333333,0.0000000000
3276,0.0000000000,0.3333333333,0.0000000000
4712,0.0000000000,0.3333333333,0.0000000000
4631,0.0000000000,0.3333333333,0.0000000000
3822,0.0000000000,0.3333333333,0.0000000000
3435,0.0000000000,0.3333333333,0.0000000000
1638,0.0000000000,0.3333333333,0.0000000000
3804,0.0000000000,0.3333333333,0.0000000000
2010,0.0000000000,0.3333333333,0.0000000000
3923,0.0000000000,0.3333333333,0.0000000000
