Dataset: er_500_sparse (APPROXIMATE)
Vertices: 500
Edges: 1245
Samples Used: 426 (85.20%)
Max Betweenness: 3142.681562
Runtime (seconds): 0.078000
Memory Usage (MB): 0.02

=== Top 100 Vertices by Betweenness Centrality ===
Rank	Vertex_ID	Betweenness
1	234	3142.681562
2	32	2871.305279
3	455	2803.211593
4	487	2705.874920
5	314	2701.256416
6	368	2613.452925
7	489	2601.430398
8	44	2530.023702
9	326	2501.510532
10	82	2495.765673
11	216	2443.169354
12	206	2394.316366
13	26	2393.504250
14	48	2354.055870
15	337	2340.122973
16	232	2320.812917
17	299	2214.304163
18	241	2137.713542
19	286	2101.362948
20	235	1985.915423
21	283	1972.177949
22	343	1947.541860
23	460	1905.968220
24	202	1903.745492
25	456	1903.655276
26	195	1850.887674
27	278	1848.063893
28	412	1845.760494
29	3	1833.589446
30	180	1815.903368
31	184	1808.943706
32	19	1802.744592
33	25	1788.052140
34	491	1766.802397
35	471	1763.574010
36	245	1746.127150
37	42	1731.898304
38	228	1727.780483
39	444	1714.257671
40	328	1705.258845
41	296	1701.898915
42	364	1694.080026
43	463	1676.828816
44	153	1665.943094
45	165	1654.411006
46	383	1653.962896
47	443	1649.951161
48	113	1647.629760
49	217	1644.061006
50	68	1640.536039
51	351	1633.382643
52	215	1592.688752
53	316	1590.363733
54	498	1581.486832
55	350	1574.728446
56	300	1550.221386
57	137	1544.729969
58	404	1544.105123
59	141	1543.110137
60	63	1534.969454
61	81	1517.244455
62	295	1516.190275
63	496	1489.214052
64	105	1468.195865
65	221	1464.856011
66	357	1456.756969
67	477	1407.195833
68	101	1387.396093
69	103	1374.411976
70	131	1373.298498
71	488	1365.966728
72	56	1360.103836
73	470	1353.440028
74	8	1352.529552
75	449	1341.418194
76	395	1339.383987
77	308	1335.163239
78	256	1334.662652
79	99	1285.185558
80	341	1284.231421
81	183	1282.194107
82	127	1278.381021
83	69	1276.692766
84	315	1275.294585
85	114	1270.532146
86	116	1269.474375
87	344	1268.756160
88	288	1263.563199
89	166	1260.048183
90	192	1258.717427
91	396	1258.637089
92	31	1258.403893
93	225	1258.302014
94	87	1238.787056
95	421	1227.363681
96	420	1219.575040
97	348	1219.512386
98	71	1214.483517
99	52	1208.321927
100	366	1192.722169
