Dataset: ws_1k_k10_p03 (APPROXIMATE)
Vertices: 1000
Edges: 5000
Samples Used: 461 (46.10%)
Max Betweenness: 4550.996998
Runtime (seconds): 0.140000
Memory Usage (MB): 0.07

=== Top 100 Vertices by Betweenness Centrality ===
Rank	Vertex_ID	Betweenness
1	31	4550.996998
2	546	4347.409007
3	16	4274.360683
4	198	4104.431339
5	514	3806.780989
6	883	3771.804427
7	477	3722.724681
8	596	3709.767539
9	980	3624.829266
10	81	3492.682765
11	160	3488.734661
12	147	3475.558870
13	983	3381.878006
14	713	3358.739620
15	4	3318.631859
16	179	3304.059362
17	756	3300.650980
18	725	3243.163262
19	71	3202.130045
20	995	3191.359141
21	182	3162.770623
22	823	3126.818171
23	747	3086.811485
24	945	3068.585617
25	56	3058.935256
26	927	3014.225499
27	815	2902.182107
28	11	2886.125947
29	432	2878.486014
30	513	2838.364101
31	409	2822.482499
32	62	2800.212140
33	694	2796.514865
34	620	2762.696833
35	935	2755.141547
36	127	2735.064011
37	393	2721.691877
38	626	2718.635927
39	715	2707.533232
40	662	2697.427976
41	226	2675.131669
42	437	2667.368925
43	242	2657.268568
44	527	2640.227196
45	125	2628.502770
46	599	2605.151091
47	99	2579.127099
48	276	2556.325740
49	183	2556.020113
50	394	2548.535472
51	759	2544.013039
52	791	2533.796786
53	268	2494.864408
54	576	2492.007619
55	712	2482.018037
56	677	2460.994550
57	441	2452.231202
58	476	2446.757872
59	76	2422.910567
60	992	2420.431466
61	280	2417.586136
62	221	2413.121514
63	792	2403.674108
64	416	2393.813487
65	404	2382.992418
66	63	2375.172084
67	878	2346.765575
68	592	2346.612809
69	838	2343.924840
70	267	2335.153743
71	943	2326.935295
72	196	2318.215052
73	87	2315.498586
74	954	2313.895951
75	814	2313.652376
76	794	2304.803455
77	97	2280.229124
78	574	2268.523156
79	478	2265.225241
80	826	2262.857806
81	910	2256.138729
82	274	2247.899627
83	109	2246.649820
84	67	2245.263940
85	194	2244.506123
86	862	2243.332955
87	629	2240.858985
88	133	2229.100004
89	641	2224.709937
90	683	2223.957505
91	305	2219.714325
92	595	2217.456068
93	555	2212.890829
94	113	2204.251913
95	898	2197.592337
96	93	2195.457174
97	301	2192.801973
98	855	2187.730763
99	763	2187.667526
100	325	2186.636877
