Dataset: ba_5k_m3
Vertices: 5000
Edges: 14991
Max Betweenness: 1398441.064089
Runtime (seconds): 2.501000
Memory Usage (MB): 0.27

=== Top 100 Vertices by Betweenness Centrality ===
Rank	Vertex_ID	Betweenness
1	1	1398441.064089
2	2	1152205.566180
3	7	963976.133894
4	5	917242.586893
5	4	772036.876709
6	10	627382.790446
7	8	535164.041560
8	15	471396.527994
9	14	429526.148346
10	27	400825.966796
11	21	398085.361306
12	11	388701.075792
13	60	370621.108032
14	9	335335.297905
15	12	330633.969795
16	62	308112.533413
17	54	304250.552783
18	25	263696.577938
19	6	253443.915671
20	19	219390.012919
21	32	214893.133501
22	57	210113.477328
23	35	196839.408375
24	26	183130.947696
25	30	182069.145761
26	22	180690.018572
27	146	178115.451308
28	49	172739.839907
29	39	172452.881069
30	38	168150.683666
31	28	154950.692901
32	13	150778.983492
33	169	149453.372700
34	23	135803.893590
35	94	133735.664824
36	45	130981.900947
37	33	128629.130243
38	56	127036.246854
39	81	122790.765966
40	66	120712.705147
41	86	117441.982625
42	74	116411.410281
43	139	109084.443655
44	121	108908.546788
45	112	103466.993687
46	53	102619.786758
47	18	102417.267943
48	440	100927.154147
49	114	100824.820407
50	55	96147.598482
51	115	95157.039079
52	98	94379.777194
53	87	92294.396489
54	29	89602.959266
55	42	88098.084611
56	17	86398.894461
57	192	85905.958648
58	63	85420.535154
59	24	84288.566645
60	137	82567.996728
61	3	81474.862645
62	41	81119.351123
63	77	80501.176842
64	198	79635.270530
65	131	75732.896667
66	64	74024.296863
67	20	72231.203967
68	152	70885.031868
69	170	69032.978899
70	73	67351.723269
71	239	65242.142173
72	174	63835.185412
73	186	63507.709527
74	40	63135.562233
75	147	63096.421999
76	264	62825.864708
77	48	60673.103582
78	100	59524.457647
79	165	57504.690846
80	486	56714.075887
81	307	56423.397970
82	102	56206.527121
83	123	56017.003918
84	52	55974.312540
85	538	55789.278531
86	89	55553.832565
87	477	55487.327421
88	92	55473.866842
89	271	54789.230488
90	95	54277.666830
91	99	54252.423183
92	156	54214.741340
93	93	54125.431472
94	163	54077.039685
95	69	53986.276106
96	282	53666.867419
97	70	53396.731113
98	199	52820.773522
99	120	52419.519924
100	215	52137.258358
