Node,Hub
5000,0.0004671972
14991,0.0000000000
1,0.0000000000
2,0.0594461118
3,0.0594461118
4,0.0594461118
5,0.0664044430
6,0.0659371397
7,0.0642137177
8,0.0655834048
11,0.0671537523
12,0.0666331391
13,0.0681331471
15,0.0680798372
16,0.0650537390
19,0.0664234261
21,0.0690770772
25,0.0637625246
27,0.0644160324
29,0.0682862216
30,0.0644635495
33,0.0634748651
37,0.0657091724
43,0.0618317996
45,0.0615804491
47,0.0619251780
48,0.0608512185
52,0.0614777653
57,0.0612058888
62,0.0607383044
67,0.0627523706
68,0.0612482144
71,0.0623294653
77,0.0653948002
84,0.0609918909
87,0.0607910684
90,0.0651788640
92,0.0620923291
96,0.0635043246
111,0.0629501971
113,0.0690770772
116,0.0674016829
120,0.0646006566
121,0.0629767834
125,0.0605148443
132,0.0608122777
133,0.0623040633
148,0.0605735453
163,0.0632000807
177,0.0629541260
183,0.0614449646
191,0.0612252022
201,0.0603823203
207,0.0637103705
214,0.0610397820
215,0.0633088748
232,0.0660622647
241,0.0614840454
254,0.0640099608
257,0.0612000226
262,0.0656436974
275,0.0604235221
307,0.0606311218
309,0.0640110250
312,0.0613467587
337,0.0632882093
350,0.0629353166
372,0.0605403603
387,0.0615204184
395,0.0611894758
397,0.0619346738
408,0.0600858296
423,0.0623911850
426,0.0600487136
432,0.0600839615
436,0.0605272736
449,0.0631051879
456,0.0607002952
470,0.0603498623
481,0.0605557566
491,0.0602859686
495,0.0603343838
500,0.0602337641
523,0.0616248774
533,0.0602271118
535,0.0599729011
559,0.0610363213
581,0.0631390254
590,0.0632634823
606,0.0605957045
610,0.0604958952
663,0.0629816706
668,0.0602902807
691,0.0601900952
720,0.0623973202
781,0.0601905376
797,0.0612934509
807,0.0634081171
821,0.0602107867
831,0.0649581436
832,0.0600599979
848,0.0643068013
890,0.0614614986
913,0.0599954347
933,0.0609987826
944,0.0610929556
959,0.0606584738
967,0.0622869935
969,0.0604766288
993,0.0605616813
994,0.0605080815
1016,0.0601778095
1024,0.0611037601
1048,0.0625925473
1067,0.0633570314
1117,0.0604241057
1127,0.0604992594
1148,0.0604988532
1157,0.0599191692
1170,0.0604562306
1174,0.0645489976
1192,0.0632966094
1231,0.0600851424
1237,0.0619298153
1251,0.0628956734
1253,0.0601871093
1296,0.0602281383
1300,0.0599243930
1311,0.0599464576
1313,0.0601678074
1331,0.0630921867
1339,0.0604174451
1347,0.0602418186
1348,0.0599016847
1370,0.0612172851
1382,0.0608406581
1396,0.0602290879
1397,0.0602224297
1408,0.0617803046
1431,0.0624015211
1432,0.0603783284
1437,0.0600528207
1441,0.0605071083
1454,0.0601514939
1473,0.0605122786
1486,0.0599147023
1557,0.0608969974
1567,0.0606033439
1585,0.0599819081
1597,0.0603200837
1611,0.0603350748
1629,0.0599880908
1650,0.0599279419
1685,0.0605229572
1691,0.0604526212
1698,0.0600029851
1701,0.0599970850
1710,0.0600244009
1713,0.0599611534
1725,0.0631272185
1787,0.0600102794
1795,0.0605478869
1801,0.0600176643
1805,0.0632669610
1808,0.0602262354
1817,0.0607056862
1847,0.0610726590
1877,0.0600810623
1928,0.0612549203
1980,0.0601536825
1990,0.0599951532
2014,0.0598965409
2083,0.0609354361
2089,0.0599801172
2092,0.0602382279
2094,0.0607117137
2115,0.0612168685
2132,0.0599675224
2195,0.0601377633
2216,0.0602113376
2236,0.0600029683
2256,0.0599364235
2303,0.0599789687
2304,0.0638529981
2305,0.0602113813
2318,0.0598989140
2321,0.0599419431
2361,0.0613879568
2421,0.0633129485
2450,0.0599253131
2475,0.0599499243
2512,0.0599913148
2536,0.0627152734
2544,0.0599377818
2548,0.0600403891
2713,0.0629049504
2754,0.0612948219
2757,0.0599157407
2874,0.0599015528
2891,0.0599714346
2906,0.0599040307
2976,0.0599030837
2997,0.0611141139
3010,0.0599114692
3028,0.0599021408
3042,0.0599003605
3072,0.0599227365
3119,0.0599156176
3185,0.0627210849
3189,0.0599122792
3200,0.0599081486
3217,0.0613843842
3254,0.0611451579
3270,0.0599155120
3277,0.0608653279
3326,0.0599152216
3363,0.0600021785
3377,0.0599588149
3392,0.0613251265
3394,0.0599392560
3400,0.0598974911
3442,0.0599137869
3481,0.0599553399
3498,0.0599145768
3534,0.0602296821
3575,0.0599614664
3603,0.0599788943
3663,0.0599086732
3666,0.0602422012
3683,0.0599262823
3733,0.0603272605
3739,0.0599292164
3755,0.0599349950
3819,0.0649530695
3822,0.0605161608
3851,0.0599255329
3856,0.0609023034
3876,0.0627216716
3889,0.0604852025
3895,0.0599185434
3952,0.0608886894
4031,0.0599011118
4036,0.0599205311
4096,0.0599053232
4126,0.0623784252
4199,0.0608835698
4206,0.0599184668
4249,0.0598974042
4288,0.0623792240
4311,0.0602123705
4386,0.0599346081
4413,0.0599148877
4640,0.0599065587
4746,0.0599875169
4773,0.0599211148
4862,0.0599080785
4873,0.0640908617
4896,0.0600261639
4930,0.0599335531
4975,0.0599096783
4983,0.0600013866
40,0.0064638004
56,0.0074642756
65,0.0041325641
69,0.0052838171
104,0.0067333514
155,0.0079230307
193,0.0055388564
227,0.0047415826
248,0.0062104589
258,0.0081951787
261,0.0051726260
273,0.0089368765
315,0.0037741749
349,0.0079060147
393,0.0041567929
409,0.0035185629
410,0.0039525982
414,0.0036773648
497,0.0078427441
501,0.0068506834
524,0.0097139267
642,0.0037199869
662,0.0067888603
664,0.0066705039
682,0.0079641856
