Node,Hub
10000,0.0158963810
50091,0.0000000000
1,0.0000000000
4518,0.0084208373
6428,0.0240258593
7132,0.0186166841
7387,0.0107439593
7730,0.0063682764
2,0.0000000000
440,0.0014711644
2425,0.0059974293
2680,0.0078978262
5107,0.0121651550
5639,0.0163225005
6178,0.0277071969
7271,0.0136031043
3,0.0000000000
274,0.0016242376
1612,0.0046951651
2747,0.0030142638
3435,0.0095285290
5579,0.0163403310
6237,0.0144126841
8882,0.0157030806
9277,0.0165818523
9695,0.0121251480
4,0.0000000000
1294,0.0024729829
1364,0.0024729829
1623,0.0033908597
4103,0.0068805175
4341,0.0068738961
5624,0.0061487786
5929,0.0116056042
6357,0.0246687688
7297,0.0157600042
8646,0.0188892615
9287,0.0097041947
9745,0.0165723416
9783,0.0177188100
5,0.0000000000
2553,0.0060047158
7587,0.0033179992
8784,0.0099344177
9085,0.0028279660
6,0.0000000000
2631,0.0115007020
5598,0.0050752294
7685,0.0112587272
7770,0.0200316167
8346,0.0058236359
8424,0.0248090352
9475,0.0062096665
9946,0.0151618284
7,0.0000000000
139,0.0040460734
2193,0.0084246252
4551,0.0132741262
6530,0.0170408643
6972,0.0157638284
8622,0.0155348705
8820,0.0280406982
9763,0.0099678428
8,0.0000000000
67,0.0012381101
1329,0.0058178695
2394,0.0104317988
2421,0.0052803126
4310,0.0052299046
4488,0.0105664564
5250,0.0082265009
5588,0.0085181893
8723,0.0163639209
9,0.0000000000
2698,0.0054707616
3851,0.0089875914
4008,0.0098690360
5135,0.0094365341
5506,0.0181668635
5577,0.0074440979
6718,0.0137988243
6791,0.0188001808
6999,0.0127580111
7908,0.0107357030
8851,0.0100081605
9259,0.0102278944
9585,0.0260206419
9670,0.0152027182
10,0.0000000000
1327,0.0027844713
1469,0.0032111529
3019,0.0042834278
5847,0.0077296258
6685,0.0150254888
11,0.0000000000
61,0.0005999894
175,0.0005999894
1148,0.0005999894
3291,0.0053107804
5779,0.0221751742
9922,0.0054468985
12,0.0000000000
291,0.0021854288
958,0.0021854288
2381,0.0090799676
2415,0.0072694144
5122,0.0165208407
5129,0.0098749234
6418,0.0150859258
6596,0.0091242636
6801,0.0108187720
6975,0.0128073278
7611,0.0202605020
9617,0.0112996251
13,0.0000000000
566,0.0029323262
1807,0.0092984896
2752,0.0129550953
3043,0.0070167136
3314,0.0070194549
4608,0.0113840468
4690,0.0083203041
5360,0.0097786283
5515,0.0122520196
5927,0.0097760211
6069,0.0057060537
6326,0.0110890218
7256,0.0058959786
7959,0.0099059492
8219,0.0136802113
9411,0.0129619878
9633,0.0197766796
14,0.0000000000
617,0.0029364773
695,0.0036970130
1402,0.0053453528
2226,0.0029364773
2291,0.0062140618
2474,0.0038471427
3079,0.0106513198
3679,0.0085023141
3913,0.0052370447
5148,0.0099114787
7026,0.0212064257
7222,0.0226633227
7388,0.0116730045
7465,0.0098703510
8659,0.0117384365
8874,0.0133276093
9700,0.0202323016
15,0.0000000000
30,0.0045220149
1204,0.0078750693
2106,0.0101916000
2241,0.0045220149
3064,0.0164212735
3152,0.0141003038
3900,0.0161191444
4676,0.0054707045
4945,0.0078790245
5174,0.0195896408
5287,0.0080294037
5580,0.0117154488
5767,0.0089143250
6625,0.0264481205
6640,0.0157800596
6726,0.0239377356
7426,0.0326135444
9791,0.0276465528
16,0.0000000000
1742,0.0072647877
3873,0.0172641032
5058,0.0168239277
6021,0.0113725589
6282,0.0131355491
6362,0.0115350232
8141,0.0341061824
17,0.0000000000
978,0.0035765154
1399,0.0017526554
3025,0.0069461009
3949,0.0080325388
4294,0.0149617115
4840,0.0116934111
7921,0.0037824646
8216,0.0120351585
8322,0.0111019033
9574,0.0275771844
18,0.0000000000
1028,0.0041221122
1736,0.0038578816
1926,0.0189678243
2089,0.0087472586
2611,0.0059220911
3416,0.0064053871
4145,0.0157754198
4575,0.0095729370
6816,0.0156020741
7008,0.0221566223
7290,0.0117560181
8372,0.0239610803
19,0.0000000000
604,0.0031391952
859,0.0017493183
2832,0.0044761313
4232,0.0107478052
4233,0.0036890586
5212,0.0145076095
6646,0.0106741180
7001,0.0103340254
7116,0.0113285221
8654,0.0149240119
8823,0.0156964888
20,0.0000000000
644,0.0043406735
942,0.0028230947
1124,0.0067092145
2257,0.0056224718
2868,0.0045930650
3241,0.0107886013
3577,0.0106553609
3876,0.0078509705
6146,0.0179101831
6607,0.0170699767
8781,0.0158915794
9792,0.0183245747
9814,0.0275722549
21,0.0000000000
716,0.0029291761
1253,0.0110656293
2118,0.0089769516
4577,0.0065669857
4906,0.0130632830
6636,0.0136153885
