Node,Authority
5000,0.0000000000
15000,0.0000000000
1,0.5348078501
2,0.4870278311
3,0.2919896360
4999,0.1599582549
4998,0.3056192240
2938,0.0202665338
4,0.0033323519
5,0.0276365084
6,0.0057448583
7,0.0033064443
3290,0.0000578052
1393,0.0001058359
8,0.0006222400
1928,0.0001807967
10,0.0010965231
4547,0.0000641774
9,0.0008524609
11,0.0028214989
1268,0.0000159081
12,0.0043338731
13,0.0158635315
14,0.0038958752
613,0.0001233580
15,0.0034632161
307,0.0001169392
16,0.0007285125
4441,0.0000019759
1219,0.0001901912
17,0.0004035629
18,0.0001416081
2640,0.0000319981
4988,0.0002546344
3418,0.0000999770
19,0.0000532247
3565,0.0000283794
20,0.0000103593
21,0.0000138891
22,0.0000276941
725,0.0000178752
23,0.0000257844
425,0.0000017699
24,0.0000785929
25,0.0000189674
1745,0.0000081024
26,0.0000116173
1664,0.0000014777
27,0.0000051896
118,0.0004827574
3010,0.0000059772
4298,0.0000074163
28,0.0000024565
29,0.0000021269
30,0.0000009570
3841,0.0000020443
31,0.0000016183
657,0.0000019916
32,0.0000027799
33,0.0000105236
34,0.0000057180
35,0.0000092871
36,0.0000214685
1738,0.0000012569
4845,0.0003295680
37,0.0000069963
38,0.0000037641
724,0.0000082650
39,0.0000019625
4138,0.0000051134
40,0.0000025869
735,0.0000004181
41,0.0000020078
42,0.0000069374
777,0.0000003760
2193,0.0000003164
43,0.0000031224
44,0.0000032995
2406,0.0000002218
45,0.0000033996
1381,0.0000290130
4648,0.0000002744
46,0.0000041823
4840,0.0000068367
47,0.0000105306
866,0.0000027995
48,0.0000026376
2671,0.0000011995
1299,0.0000008035
49,0.0000016247
3738,0.0000168161
50,0.0000007981
1059,0.0001853930
51,0.0000006275
52,0.0000017055
53,0.0000003433
54,0.0000007482
200,0.0000029377
55,0.0000058594
56,0.0000018133
57,0.0000089148
2708,0.0000016158
4897,0.0000020838
58,0.0000012023
59,0.0000011287
141,0.0000001577
60,0.0000004247
4302,0.0000553868
4400,0.0000073915
61,0.0000004140
62,0.0000004243
63,0.0000017601
64,0.0000003535
65,0.0000003252
2541,0.0000003121
66,0.0000010743
4565,0.0000019743
1799,0.0000013245
67,0.0000000552
68,0.0000001011
1029,0.0000018907
3454,0.0000011519
69,0.0000000744
70,0.0000001588
71,0.0000002240
4831,0.0000000583
72,0.0000010167
73,0.0000023410
74,0.0000008208
75,0.0000015009
3508,0.0000001309
76,0.0000004223
1264,0.0000256465
77,0.0000002860
78,0.0000002898
2491,0.0000014193
79,0.0000010640
3029,0.0000002303
80,0.0000003764
81,0.0000004457
82,0.0000008692
958,0.0000055244
83,0.0000014002
84,0.0000003310
85,0.0000003815
880,0.0000069663
1987,0.0000090570
86,0.0000006000
87,0.0000022664
88,0.0000008770
89,0.0000007075
2693,0.0000002193
90,0.0000053280
91,0.0000006958
92,0.0000008156
93,0.0000039296
4119,0.0000003460
920,0.0000549304
1271,0.0000179690
94,0.0000004018
719,0.0000117085
95,0.0000002793
448,0.0000089793
457,0.0000182981
96,0.0000012813
97,0.0000010063
98,0.0000035691
99,0.0000011696
3045,0.0000007810
2487,0.0000041524
100,0.0000012957
101,0.0000022499
4662,0.0000000000
102,0.0000040210
103,0.0000313092
104,0.0000079471
1861,0.0000006990
105,0.0002527207
106,0.0000523538
1674,0.0000151904
3544,0.0000074418
107,0.0000346836
108,0.0000125970
2630,0.0000166480
4440,0.0000182714
109,0.0000065101
110,0.0000065605
111,0.0000346430
112,0.0000111920
113,0.0000075069
1549,0.0000074744
114,0.0000271276
4735,0.0000130781
4394,0.0000010570
1019,0.0000080997
633,0.0000015588
4228,0.0000046524
115,0.0000228104
116,0.0000323555
4007,0.0000183920
117,0.0001096640
303,0.0002321788
3479,0.0000168315
119,0.0048610950
2034,0.0000298885
120,0.0009290185
1530,0.0000020348
4437,0.0003614692
121,0.0001001764
122,0.0001195775
4994,0.0489218888
1761,0.0001399323
4636,0.0001056114
123,0.0000958010
3123,0.0000118826
3823,0.0000117398
124,0.0001208914
125,0.0001951604
126,0.0004082023
4880,0.0001232170
984,0.0000071441
2571,0.0000035974
4240,0.0000184627
127,0.0011567764
128,0.0018766563
129,0.0082156341
130,0.0019054862
131,0.0013123525
132,0.0004493864
2842,0.0012930368
133,0.0002144084
134,0.0000836657
3251,0.0000159789
135,0.0000274622
136,0.0000050388
3525,0.0000200656
137,0.0000007407
138,0.0000008631
139,0.0000004664
140,0.0000003790
4145,0.0000002124
142,0.0000004545
143,0.0000006098
144,0.0000033165
145,0.0000010432
2800,0.0000018119
146,0.0000006683
147,0.0000004885
3773,0.0000178359
148,0.0000010861
3170,0.0000051865
149,0.0000008887
150,0.0000003597
1999,0.0000026891
151,0.0000003021
152,0.0000004167
1535,0.0000021122
153,0.0000007523
4508,0.0000004592
154,0.0000018693
155,0.0000029850
156,0.0000119081
157,0.0000034499
158,0.0000027881
159,0.0000045417
1686,0.0000012436
2312,0.0008209574
160,0.0000021191
161,0.0000032415
162,0.0000049747
986,0.0000009042
163,0.0000173633
164,0.0000123032
165,0.0000038542
2551,0.0002812815
166,0.0000021614
167,0.0000014867
1141,0.0000095367
168,0.0000012038
348,0.0000159660
169,0.0000026526
170,0.0000030332
1109,0.0000096831
171,0.0000078903
172,0.0000117222
4608,0.0000028373
173,0.0000563466
174,0.0000825050
175,0.0005183558
176,0.0001091967
1678,0.0000052912
3077,0.0000246311
177,0.0000850936
178,0.0000181632
179,0.0000026757
4892,0.0000045717
1481,0.0000077686
180,0.0000015544
1553,0.0000006285
181,0.0000086649
182,0.0000033254
183,0.0000066775
184,0.0000021390
820,0.0000014940
185,0.0000031233
3232,0.0000002058
4160,0.0000001297
4352,0.0000089233
186,0.0000076775
187,0.0000153766
188,0.0000469635
189,0.0000600830
190,0.0002781240
191,0.0002867317
541,0.0000016832
192,0.0025879419
193,0.0002913314
3916,0.0000154730
194,0.0002715619
195,0.0000646096
2819,0.0489304519
1024,0.0000078210
196,0.0000387586
