Node,Authority
1000,0.0000000000
4975,0.0000000000
1,0.3731738051
2,0.0214513497
3,0.2582734420
4,0.0263655392
5,0.1775829411
6,0.1629812035
7,0.3311758857
8,0.1453912494
9,0.2796078756
10,0.2197317854
11,0.4312263115
12,0.1316779509
13,0.1686619493
14,0.0753010455
15,0.2084010693
18,0.0720394604
21,0.0534831190
24,0.0635979201
27,0.0407509937
28,0.0694085788
34,0.0179402434
37,0.0744777192
38,0.0447862508
39,0.0389247398
41,0.0435875088
61,0.0156343315
62,0.0273998744
63,0.0178468161
84,0.0210740654
91,0.0040453720
92,0.0157317944
102,0.0266680604
116,0.0261577111
123,0.0071518407
124,0.0099311731
125,0.0070404454
130,0.0192724180
133,0.0064888836
145,0.0157587173
146,0.0073731008
147,0.0055265121
157,0.0090755279
169,0.0059935289
178,0.0066311700
181,0.0077432115
182,0.0074189616
217,0.0044404271
219,0.0045639220
221,0.0082302788
247,0.0024532652
269,0.0017058067
290,0.0063125584
291,0.0052004668
309,0.0032078333
322,0.0103509516
345,0.0056667712
348,0.0027642883
357,0.0002514674
369,0.0048928778
377,0.0027241606
383,0.0041451683
416,0.0056701530
439,0.0018690361
475,0.0041597146
477,0.0048435468
485,0.0032918988
488,0.0014184218
489,0.0022937000
516,0.0004137404
523,0.0018031753
524,0.0033227425
534,0.0062075544
547,0.0002151374
563,0.0025220183
567,0.0072603063
581,0.0009525526
598,0.0019191040
609,0.0000000000
614,0.0015930396
630,0.0004172699
637,0.0035936757
641,0.0031596786
644,0.0007520415
663,0.0000000000
677,0.0000000000
685,0.0011364400
696,0.0015145416
712,0.0029359600
743,0.0019525516
749,0.0000000000
769,0.0000000000
779,0.0000000000
787,0.0000000000
822,0.0028071597
826,0.0024527509
889,0.0000000000
898,0.0000000000
899,0.0000000000
904,0.0000000000
925,0.0000000000
929,0.0000000000
949,0.0000000000
973,0.0000000000
82,0.0237337111
131,0.0194055856
172,0.0219857479
234,0.0064638730
536,0.0009260893
623,0.0000000000
848,0.0013322824
956,0.0000000000
16,0.1102758097
20,0.0577805178
25,0.1030934050
26,0.0895758767
32,0.0822070653
33,0.0689805316
35,0.0097372429
43,0.0238040953
48,0.0556459778
50,0.0170641445
56,0.0206536869
67,0.0284413512
83,0.0286597777
93,0.0071100897
96,0.0050672666
98,0.0161424391
103,0.0131555429
140,0.0035971883
141,0.0103970797
168,0.0190208860
195,0.0006055427
199,0.0103001408
200,0.0147518971
204,0.0034320435
206,0.0086055648
235,0.0064516289
244,0.0004172699
295,0.0049935155
297,0.0067900513
313,0.0000000000
328,0.0023165658
340,0.0120288726
347,0.0016664965
349,0.0000000000
361,0.0080416507
368,0.0009045526
375,0.0035105860
380,0.0038232744
384,0.0009016963
408,0.0037370957
419,0.0016227045
428,0.0022212455
469,0.0004342243
470,0.0020634163
494,0.0000000000
530,0.0013550923
575,0.0000000000
620,0.0006017256
622,0.0000000000
638,0.0020662540
700,0.0018718997
702,0.0000000000
708,0.0000000000
711,0.0015643592
720,0.0013851444
733,0.0000000000
815,0.0000000000
842,0.0000000000
856,0.0000000000
894,0.0000000000
905,0.0000000000
912,0.0000000000
940,0.0000000000
945,0.0000000000
970,0.0000000000
975,0.0001573006
77,0.0459076661
87,0.0196232706
95,0.0176266797
246,0.0053096709
263,0.0043686362
473,0.0000000000
656,0.0001425551
785,0.0000000000
19,0.0482152380
22,0.0706384296
40,0.0199285531
59,0.0399031032
64,0.0183836835
65,0.0190216218
88,0.0021852253
109,0.0183346970
136,0.0154641813
186,0.0033323830
191,0.0142250503
203,0.0063069421
209,0.0026525938
216,0.0058835974
223,0.0049901560
261,0.0089790374
267,0.0149757156
292,0.0081735874
293,0.0072892258
341,0.0066612950
350,0.0009334480
358,0.0000000000
359,0.0015519180
365,0.0037422117
382,0.0017443383
400,0.0001693715
420,0.0000947567
430,0.0010546536
444,0.0000000000
447,0.0001744413
487,0.0037162099
497,0.0006055427
511,0.0024136966
520,0.0003630656
544,0.0042357768
551,0.0042807946
578,0.0000000000
651,0.0016850540
687,0.0002705095
689,0.0029870997
697,0.0000000000
757,0.0000000000
800,0.0000000000
819,0.0004780132
821,0.0000000000
840,0.0000000000
868,0.0000000000
931,0.0003921150
954,0.0000000000
988,0.0004145615
17,0.1395027102
29,0.0513272819
45,0.0262624729
57,0.0255792870
58,0.0356606246
71,0.0253866411
106,0.0163598349
119,0.0067090229
127,0.0096490459
137,0.0079839573
233,0.0089506652
253,0.0011927891
256,0.0055874305
315,0.0098846054
323,0.0058338054
356,0.0011337251
360,0.0083799878
396,0.0123903334
402,0.0093703578
465,0.0064232566
468,0.0034547529
518,0.0015247251
553,0.0030476268
564,0.0017222794
565,0.0026186109
586,0.0003630606
613,0.0028649771
744,0.0015962810
760,0.0007047562
771,0.0010223599
783,0.0000000000
864,0.0000000000
871,0.0000000000
895,0.0000000000
910,0.0000000000
23,0.0477743729
30,0.0238463166
31,0.1089530139
55,0.0331544505
69,0.0207217887
74,0.0243882932
76,0.0493424568
81,0.1009463722
90,0.0136246328
110,0.0248694248
118,0.0068209840
134,0.0038123975
150,0.0091916470
155,0.0057055423
156,0.0050490866
174,0.0119614694
187,0.0027006701
193,0.0009159146
194,0.0077563684
212,0.0077003367
215,0.0081287196
237,0.0020602103
239,0.0036780283
271,0.0048021207
302,0.0042498656
305,0.0011982357
320,0.0004869920
330,0.0001807392
336,0.0013935349
344,0.0085110541
353,0.0077671235
355,0.0021452858
397,0.0034992612
412,0.0030285204
415,0.0018526064
422,0.0000000000
454,0.0008794898
464,0.0000000000
493,0.0001573006
499,0.0001422956
502,0.0012823508
554,0.0050931597
556,0.0002705095
558,0.0010692194
569,0.0020917539
588,0.0033976229
619,0.0007330691
621,0.0043491289
632,0.0000000000
645,0.0017443922
657,0.0018754881
668,0.0001575965
678,0.0031065121
691,0.0017443922
718,0.0016786297
729,0.0000000000
753,0.0000000000
791,0.0007352744
808,0.0001052891
825,0.0023387075
835,0.0000000000
849,0.0000000000
852,0.0000000000
867,0.0003782567
874,0.0000000000
927,0.0000000000
989,0.0000000000
36,0.0127008778
42,0.0309911765
53,0.0071907107
66,0.0213387366
68,0.0016565169
80,0.0137745908
117,0.0040206711
121,0.0154298474
142,0.0107648459
167,0.0026086418
170,0.0130774906
189,0.0038016822
201,0.0121480514
264,0.0008100319
270,0.0116004316
298,0.0004360846
339,0.0030790837
398,0.0009026120
441,0.0053445432
453,0.0007864275
458,0.0018276119
466,0.0048559712
474,0.0032105921
506,0.0031682866
512,0.0018609645
517,0.0025294950
595,0.0011370729
674,0.0014120898
738,0.0011298470
763,0.0037462767
777,0.0000000000
804,0.0013999552
881,0.0000000000
44,0.0114885029
47,0.0214811581
49,0.0391559903
70,0.0254209440
86,0.0178646790
107,0.0231013741
129,0.0278718462
159,0.0071355172
165,0.0035958300
166,0.0054611920
