Node,Authority
100,0.0000000000
981,0.0000000000
1,0.1972644657
2,0.0594460464
6,0.1105494657
9,0.1768141848
22,0.1757846655
24,0.1783025751
26,0.1439387956
29,0.1167735022
30,0.1248826264
36,0.1291305424
38,0.1182044627
48,0.0579861481
50,0.0900704348
55,0.0667252602
56,0.0645730440
69,0.0080290050
71,0.0768280285
74,0.0603283136
75,0.0391479570
76,0.0403432713
78,0.0344307671
81,0.0221410076
85,0.0252903322
88,0.0223651390
90,0.0139668760
92,0.0231618237
12,0.0990261709
28,0.0922776959
45,0.1183961537
46,0.0817708440
77,0.0399094430
83,0.0319486557
3,0.1500733252
5,0.1133485639
7,0.1788142439
14,0.1537229551
21,0.1173421192
27,0.1771314311
31,0.1516557471
33,0.1023926971
34,0.1155731427
39,0.1235744072
51,0.0816044004
53,0.1106570828
66,0.0604279626
67,0.0755893877
70,0.0626757250
93,0.0135161359
99,0.0096456878
4,0.1389419986
8,0.1122468837
17,0.0882656861
18,0.1663115975
19,0.1184786481
23,0.0835859393
42,0.1111527127
44,0.0632664445
52,0.0687567435
72,0.0442171869
97,0.0000000000
13,0.2553018259
16,0.1574462419
20,0.1430677458
40,0.1106390861
43,0.0972939019
47,0.0584234667
54,0.0557894088
95,0.0233878129
15,0.1386712704
25,0.1842382872
37,0.0661743478
63,0.0708910572
65,0.0708044983
91,0.0243150045
94,0.0000000000
11,0.1494106128
57,0.0728386939
84,0.0353907644
86,0.0182052735
89,0.0316415688
10,0.0968801052
60,0.0759431069
62,0.0638355976
80,0.0088834774
82,0.0321172392
87,0.0171852386
35,0.1832268702
58,0.0914787501
59,0.0827418537
73,0.0655911608
32,0.1020239800
41,0.0840866675
64,0.0555877481
49,0.1129715210
68,0.0377015975
61,0.0401618381
96,0.0057378340
79,0.0524796990
98,0.0107988686
