Node,Hub
5000,0.0011845642
24975,0.0000000000
1,0.0000000000
2,0.0200057314
3,0.0200057314
4,0.0200057314
5,0.0200057314
6,0.0200057314
7,0.0407813313
8,0.0602069738
9,0.0710251672
10,0.0551116293
11,0.0774302402
13,0.0694717221
14,0.0523508582
15,0.0769266745
17,0.0839443915
25,0.0601204937
26,0.0385232401
29,0.0392599161
32,0.0928402125
33,0.0538267678
35,0.0545185682
38,0.0583537486
41,0.0407308239
42,0.0623483268
43,0.0398055265
45,0.0330185915
47,0.0531043167
50,0.0623173161
51,0.0400346509
55,0.0569215118
73,0.0317005200
77,0.0361508752
83,0.0266895383
90,0.0380562048
96,0.0323079625
99,0.0438064696
100,0.0456298062
121,0.0343197508
125,0.0247134558
131,0.0417366904
145,0.0639101817
149,0.0379261995
153,0.0629905229
161,0.0630293980
163,0.0600716257
173,0.0320310111
176,0.0262112218
178,0.0355088100
185,0.0266676384
189,0.0529339313
193,0.0288021052
218,0.0416117759
250,0.0469590208
265,0.0360451680
269,0.0244210056
276,0.0233478538
277,0.0345843874
283,0.0231428142
295,0.0502742276
296,0.0249679304
304,0.0321041721
305,0.0334237474
328,0.0243430724
331,0.0263617783
346,0.0514637328
356,0.0428498816
358,0.0480124978
368,0.0256598738
380,0.0508458807
389,0.0526716893
393,0.0228318038
428,0.0324172365
430,0.0283630224
433,0.0437058010
437,0.0377726687
440,0.0240812455
446,0.0377375366
454,0.0252488907
457,0.0243684974
472,0.0521214784
474,0.0228702853
478,0.0402229000
489,0.0298857945
492,0.0364147001
495,0.0289017045
497,0.0355469304
498,0.0229850656
520,0.0256489365
557,0.0222649846
562,0.0237928757
573,0.0240076243
575,0.0234440458
586,0.0291635375
599,0.0219289373
606,0.0254289587
622,0.0399336572
623,0.0247329141
625,0.0230680107
628,0.0319027398
652,0.0339246281
662,0.0410989022
667,0.0238542158
699,0.0223758613
704,0.0451637763
714,0.0364701855
735,0.0554272207
739,0.0255541014
743,0.0373966097
751,0.0335632643
781,0.0502118375
783,0.0237577502
795,0.0211311380
803,0.0231712071
811,0.0209147906
838,0.0347586873
884,0.0220077469
885,0.0447006988
887,0.0411683031
902,0.0229104134
909,0.0292263068
932,0.0213442764
933,0.0328880241
949,0.0223272574
971,0.0231936999
983,0.0214190223
1035,0.0274839769
1049,0.0215033822
1085,0.0406123078
1103,0.0453984233
1108,0.0208325312
1133,0.0208550843
1159,0.0277745465
1166,0.0217851607
1167,0.0264395166
1172,0.0308011982
1220,0.0243423025
1277,0.0210315134
1292,0.0221338257
1305,0.0222635884
1335,0.0217122127
1349,0.0387598398
1374,0.0469091757
1456,0.0234700619
1469,0.0231209109
1471,0.0227752902
1472,0.0212439775
1500,0.0211563295
1502,0.0232509538
1553,0.0224649563
1566,0.0221128774
1576,0.0232669106
1589,0.0320545195
1622,0.0228241301
1640,0.0308480648
1659,0.0208127889
1662,0.0209970025
1689,0.0214414179
1711,0.0212465973
1756,0.0236995681
1884,0.0209149677
1893,0.0211608600
1901,0.0213120164
1906,0.0224942933
1953,0.0220200405
2033,0.0433712653
2054,0.0218645218
2078,0.0271182255
2081,0.0212502870
2095,0.0242172081
2112,0.0208687786
2166,0.0240128123
2185,0.0208172142
2202,0.0211668869
2215,0.0394980747
2239,0.0205081798
2386,0.0211431141
2414,0.0211114926
2446,0.0225323956
2452,0.0207853452
2465,0.0319156995
2468,0.0248916895
2474,0.0222486492
2507,0.0211864661
2528,0.0206588138
2598,0.0206167926
2688,0.0207321385
2711,0.0262310466
2748,0.0272773787
2763,0.0241493323
2778,0.0237992220
2780,0.0217562812
2781,0.0215256948
2790,0.0211675672
2802,0.0217776369
2841,0.0213000556
2928,0.0220692080
2975,0.0207744928
3016,0.0270459927
3098,0.0206084363
3099,0.0214642601
3106,0.0207888964
3135,0.0206635146
3284,0.0214641331
3291,0.0211915691
3313,0.0214234290
3350,0.0211784064
3355,0.0205097706
3408,0.0206828760
3668,0.0248013600
3684,0.0218624169
3711,0.0289032868
3740,0.0213343249
3758,0.0204995546
3764,0.0216778734
3794,0.0208560336
3816,0.0209021192
3844,0.0227334575
3895,0.0205641529
4113,0.0218217877
4180,0.0229093559
4248,0.0212489920
4322,0.0208721638
4537,0.0208602013
4542,0.0264914076
4544,0.0203405581
4650,0.0220872494
4682,0.0208102366
4688,0.0240002558
4739,0.0203196082
4740,0.0225434319
4820,0.0209438005
4831,0.0231507740
4836,0.0318165976
4864,0.0228744789
4900,0.0216490442
4908,0.0205429796
4952,0.0207172158
18,0.0416369762
36,0.0442020113
46,0.0226991788
48,0.0332270205
87,0.0631405298
114,0.0108055334
130,0.0207974240
152,0.0189476604
158,0.0134118419
180,0.0152833582
203,0.0044452300
210,0.0144428668
215,0.0067835903
235,0.0045324387
327,0.0060628560
485,0.0075034001
594,0.0297636228
758,0.0118946999
985,0.0036598445
1237,0.0059117311
1334,0.0068365027
1365,0.0037856621
1372,0.0036106225
1546,0.0031409169
1600,0.0051171113
1854,0.0026872383
1959,0.0106034398
2052,0.0027890799
2100,0.0121374312
2303,0.0039995768
2310,0.0050562881
2476,0.0026834288
2484,0.0033036877
2524,0.0032977905
2614,0.0039714794
2731,0.0132373860
2848,0.0259016108
2954,0.0036896021
3425,0.0258583609
3452,0.0039433366
3509,0.0027600504
3521,0.0107654377
3654,0.0028055086
3726,0.0106004489
3792,0.0042411059
3958,0.0038637770
4064,0.0028821267
4105,0.0091988386
4284,0.0037002931
4330,0.0053451627
4365,0.0026591147
12,0.0652084149
21,0.0272206520
22,0.0787530186
24,0.0637003017
31,0.0320046959
40,0.0452794729
52,0.0315373061
53,0.0215250348
54,0.0528799691
75,0.0358208462
82,0.0467389436
85,0.0225260763
102,0.0173522181
127,0.0225869277
129,0.0579731013
136,0.0163736548
187,0.0138782855
190,0.0178894196
191,0.0124355825
220,0.0111693268
223,0.0197383132
229,0.0131729588
236,0.0130610483
266,0.0274490862
318,0.0326953957
342,0.0154425385
351,0.0416628979
382,0.0183080932
399,0.0193453089
407,0.0119792712
413,0.0191975284
416,0.0111621084
443,0.0147805381
449,0.0162992586
456,0.0105056625
473,0.0287864976
486,0.0274499093
493,0.0134573788
523,0.0119799586
525,0.0098881206
533,0.0257134157
536,0.0300040753
572,0.0094431374
578,0.0110307344
602,0.0325451322
604,0.0169903078
611,0.0092194664
637,0.0101609702
657,0.0162463056
696,0.0171235044
745,0.0227650480
752,0.0344314345
754,0.0122655675
761,0.0093901202
794,0.0105506147
801,0.0146054605
893,0.0093028355
900,0.0097219839
940,0.0107330778
973,0.0192141772
1086,0.0169455039
1106,0.0091482668
1123,0.0163858006
1135,0.0162641586
1185,0.0090461429
1240,0.0109644942
1360,0.0321196062
1377,0.0168824817
1407,0.0172618623
