Node,Authority
1000,0.0000000000
2477,0.0000000000
1,0.0318902089
475,0.0039740755
485,0.0141742359
585,0.0000000000
911,0.0000000000
2,0.0161327527
268,0.0130958459
299,0.0956783880
445,0.0021797749
453,0.0271454313
548,0.0000000000
998,0.0000000000
3,0.0281832379
322,0.0000000000
440,0.0073025723
542,0.0000000000
623,0.0235455784
670,0.0278369613
943,0.0000000000
4,0.0316624036
30,0.0150337272
212,0.0128586975
284,0.0000000000
465,0.0073825647
577,0.0133243168
579,0.0371724229
5,0.0154404488
223,0.0597223152
250,0.0167729491
501,0.0009588507
6,0.0061348894
812,0.0000000000
8,0.0340466780
112,0.0958662542
221,0.0000000000
375,0.0041361881
526,0.0101800174
667,0.0339360295
700,0.0231955051
9,0.0401798619
209,0.0212481628
499,0.1078868977
823,0.0000000000
917,0.0048661504
10,0.0117983522
350,0.0058120896
461,0.0184793600
646,0.0000000000
782,0.0000000000
11,0.0570945318
65,0.0783594866
174,0.0082839907
449,0.0240690353
753,0.0038186418
844,0.0093784020
12,0.0396573647
279,0.0106250124
343,0.0285391420
582,0.0000000000
808,0.0109982726
900,0.0082818052
13,0.0088020157
238,0.0054299360
287,0.0528136739
416,0.0212933950
761,0.0000000000
14,0.0307927764
600,0.0165706324
645,0.0084799111
743,0.0060931572
15,0.0126003052
351,0.0322227261
575,0.0421078905
16,0.0214422228
507,0.0358391151
532,0.0744582932
17,0.0333478353
57,0.0193678651
125,0.0249750935
362,0.0433498447
427,0.0415184835
490,0.0224457714
527,0.0044258290
18,0.0075922374
35,0.0080028129
76,0.0383706498
433,0.0157203608
914,0.0164713076
19,0.0535174983
434,0.0423054676
471,0.0133496995
488,0.0246485750
491,0.0714217939
803,0.0024088137
20,0.0358599842
450,0.0296277557
745,0.0078515069
755,0.0135058064
888,0.0000000000
916,0.0064690587
21,0.0033956335
306,0.0135217434
444,0.0796307263
22,0.0100793968
480,0.0356625025
482,0.0077189740
23,0.0205299474
86,0.0164989293
237,0.0209242468
452,0.0059180062
568,0.0708150063
764,0.0000000000
991,0.0000000000
24,0.0172102985
409,0.0111437705
25,0.1510386523
183,0.0072087514
195,0.0061480665
357,0.0078374275
479,0.0213680528
774,0.0018209155
814,0.0000000000
820,0.0000000000
892,0.0162904984
26,0.0549809693
211,0.0112480971
506,0.0622239661
510,0.0284847450
687,0.0587490988
707,0.0074395608
841,0.0106311274
946,0.0000000000
27,0.0122089771
149,0.0046303841
756,0.0425042367
804,0.0130623038
835,0.0000000000
28,0.0388804223
135,0.0212376483
734,0.0000000000
850,0.0000000000
856,0.0000000000
866,0.0127707430
29,0.0744563811
293,0.0049813909
428,0.0173538990
541,0.0064913680
664,0.0034214786
903,0.0072604457
959,0.0000000000
32,0.0020890541
318,0.0269336130
769,0.0055648205
954,0.0000000000
980,0.0000000000
31,0.0486357772
130,0.0252179510
374,0.0142938447
853,0.0022452361
932,0.0074395608
842,0.0054505425
33,0.0135396039
172,0.0340735548
196,0.1400502311
942,0.0000000000
34,0.0357060719
64,0.0146305971
257,0.0521249325
474,0.0153692322
498,0.0117153147
566,0.0230254622
926,0.0000000000
951,0.0000000000
327,0.0241852969
994,0.0000000000
36,0.0304644018
55,0.0092648795
245,0.0316070538
259,0.0081019545
265,0.0215610477
266,0.0473134026
648,0.0194741430
725,0.0000000000
848,0.0054718065
870,0.0073059226
37,0.0085616289
397,0.0039294598
624,0.0159168490
961,0.0000000000
38,0.0028550425
156,0.0674121310
248,0.0287726989
39,0.0024353939
97,0.0425279848
283,0.0176586032
349,0.0148999215
476,0.0699942613
601,0.0232922162
40,0.0145753283
247,0.0037181903
41,0.0321210964
644,0.0189372486
806,0.0397346712
899,0.0000000000
42,0.0341287906
109,0.0213074125
175,0.0044755016
557,0.0235443089
984,0.0000000000
43,0.0326605017
157,0.0120988886
291,0.0095339228
301,0.0292513477
596,0.0249594673
718,0.0201552016
44,0.0142318902
141,0.0537366790
184,0.0376512641
45,0.0107265178
187,0.0154818512
208,0.0742565271
46,0.0542536606
442,0.0221652678
528,0.0799581601
537,0.0087272192
587,0.0023464366
948,0.0000000000
47,0.0392326445
274,0.0000000000
738,0.0145598114
48,0.0450881199
166,0.0160904304
217,0.0422678843
447,0.0218109256
555,0.0213726793
689,0.0074395608
807,0.0284553983
49,0.0324082796
143,0.0024277288
145,0.0540644275
190,0.0412074299
290,0.0610700044
345,0.0257639223
609,0.0299264176
936,0.0023576278
952,0.0026057252
50,0.0309337913
261,0.0823938722
294,0.0225483468
448,0.0098166915
492,0.0403244128
515,0.0157748426
51,0.0814454195
136,0.0123264300
206,0.0374714287
536,0.0277345966
559,0.0027383067
749,0.0081714014
52,0.0731216616
702,0.0480067965
934,0.0000000000
973,0.0000000000
53,0.0604582163
79,0.0242373923
681,0.0062149588
754,0.0028063256
908,0.0062149588
54,0.0178283675
98,0.0309341588
614,0.0136637406
421,0.0092204294
56,0.0089520476
78,0.0146633270
88,0.0157499638
773,0.0021893481
539,0.0000000000
666,0.0108676058
676,0.0111311088
727,0.0013680474
58,0.0609256876
307,0.0071333669
890,0.0027571005
59,0.0217693909
67,0.0425849158
602,0.0155214078
784,0.0127432190
855,0.0000000000
60,0.0754071059
160,0.1297673690
610,0.0025190584
61,0.0314611336
232,0.0707135489
304,0.0018975486
454,0.0657588960
696,0.0074584640
962,0.0000000000
62,0.0384615042
161,0.0230737120
272,0.0301437300
651,0.0264893188
913,0.0115651238
956,0.0000000000
63,0.0852833119
87,0.0310472448
403,0.0134006104
503,0.0264577658
918,0.0000000000
969,0.0000000000
191,0.0071612659
714,0.0000000000
909,0.0000000000
561,0.0000000000
632,0.0243252069
653,0.0093237015
66,0.0043577969
228,0.0000000000
277,0.0000000000
123,0.1650372415
340,0.0929597837
489,0.0764215753
583,0.0285664194
945,0.0128474159
68,0.0109002996
140,0.0187010392
615,0.0148074936
69,0.0066302514
147,0.0369242541
182,0.0004922448
891,0.0000000000
70,0.0244404247
643,0.0000000000
790,0.0000000000
923,0.0000000000
71,0.0228731873
226,0.0252751314
659,0.0331601349
889,0.0000000000
72,0.0051066447
588,0.0000000000
762,0.0133603774
73,0.0334079339
139,0.0443137027
154,0.0491504041
560,0.0199273272
633,0.0026751265
74,0.0196655767
148,0.0442353631
432,0.0156456219
525,0.0389073717
819,0.0000000000
75,0.0186511149
367,0.0102663586
990,0.0000000000
860,0.0091255893
77,0.0165706324
647,0.0000000000
129,0.0164299307
320,0.0552069018
715,0.0292169605
171,0.0033283641
441,0.0138985228
455,0.0023405772
723,0.0186657090
849,0.0000000000
80,0.0110646606
146,0.0340882380
311,0.0154921890
477,0.0031574571
483,0.0190049324
735,0.0000000000
81,0.0225844129
353,0.0184918754
879,0.0000000000
82,0.1051852872
590,0.0119817039
964,0.0026057252
974,0.0000000000
83,0.0784632246
124,0.0164585811
197,0.0140813158
395,0.0222653190
622,0.0458695606
660,0.0000000000
876,0.0093746174
84,0.0159654484
115,0.0191570505
540,0.0260378468
621,0.0506839169
85,0.0459463419
652,0.0199870714
720,0.0049176920
256,0.0134055556
341,0.0133376358
418,0.0139046456
618,0.0057257257
767,0.0005666611
207,0.0164160338
281,0.0250508095
359,0.0252635675
530,0.0801751171
617,0.0212370437
877,0.0075219376
89,0.0100030756
168,0.0333753361
313,0.1216684297
358,0.0498229803
90,0.0333956390
201,0.0057412544
674,0.0095180723
686,0.0087110084
863,0.0048661504
925,0.0060091964
989,0.0000000000
91,0.0151041859
867,0.0049813909
92,0.0729608270
231,0.0032279812
868,0.0092714787
931,0.0000000000
93,0.0211207835
847,0.0018376774
94,0.0116240866
986,0.0005743796
95,0.0274492801
747,0.0000000000
96,0.0240788438
246,0.0115901626
517,0.0329912348
721,0.0027383067
979,0.0000000000
751,0.0207774271
836,0.0026042456
981,0.0000000000
105,0.0000000000
99,0.0036176297
817,0.0459432760
100,0.0177569752
431,0.0098145350
438,0.0394056717
463,0.1745430586
101,0.0336717413
150,0.0272618032
176,0.0387387139
346,0.0000000000
390,0.0359470482
630,0.0000000000
102,0.0295610866
872,0.0102083924
103,0.0057329962
369,0.0693793516
104,0.0218978591
556,0.0057310046
933,0.0000000000
574,0.0010908191
106,0.0272230880
606,0.0189568576
694,0.0163292889
896,0.0038797980
107,0.0185690589
419,0.0207774271
108,0.0263544995
413,0.0260011405
710,0.0000000000
838,0.0000000000
513,0.0031130797
732,0.0448232932
869,0.0000000000
895,0.0000000000
902,0.0000000000
110,0.0094734206
200,0.0105754179
775,0.0058668567
975,0.0000000000
111,0.0791661654
625,0.0000000000
682,0.0310683787
685,0.0000000000
771,0.0110382549
173,0.0235810614
361,0.0348847298
661,0.0106858981
730,0.0000000000
935,0.0132661839
113,0.0990486106
768,0.0025147115
114,0.0574282763
547,0.0067531973
709,0.0213608642
117,0.0245812319
151,0.0389628600
170,0.0000000000
186,0.0278141656
544,0.0196404674
118,0.0548277496
430,0.0313256450
509,0.0108131037
119,0.0439074705
514,0.0108193580
691,0.0165043210
874,0.0038797980
971,0.0000000000
120,0.0390962090
249,0.0755053067
325,0.0011590740
608,0.0027157365
825,0.0095180723
121,0.2391317669
830,0.0006894021
953,0.0000000000
122,0.0435137292
296,0.0154389625
344,0.0190379859
912,0.0023464366
919,0.0000000000
131,0.0249197959
282,0.0753971736
752,0.0000000000
940,0.0000000000
169,0.0535983990
371,0.0136504816
854,0.0000000000
613,0.0030150645
766,0.0000000000
126,0.0179240398
423,0.0362870106
128,0.0095591182
159,0.0343832686
224,0.0085424158
466,0.0000000000
331,0.0147005906
462,0.0145151325
852,0.0384827223
887,0.0026042456
389,0.0254812693
132,0.0660037339
516,0.0307510452
616,0.0614104980
927,0.0060704974
133,0.0161745871
972,0.0000000000
134,0.0048971703
597,0.0129811581
662,0.0486171112
519,0.0447745724
839,0.0060617273
225,0.0427863942
308,0.0097528917
408,0.0250126588
137,0.0236387738
672,0.0000000000
138,0.0390251187
697,0.0089289253
722,0.0269297573
944,0.0000000000
881,0.0384827223
339,0.0738838990
797,0.0078515069
142,0.0941534111
153,0.0141253051
335,0.0040625268
347,0.0244183399
641,0.0754445088
818,0.0000000000
857,0.0028727462
163,0.0043773238
144,0.0108781328
550,0.0258753006
626,0.0223814807
481,0.0000000000
731,0.0234558651
252,0.0544100017
693,0.0185038078
302,0.0152414741
668,0.0190144276
162,0.0175383906
443,0.0095180723
665,0.0075761716
679,0.0087457834
966,0.0091318450
253,0.0000000000
500,0.0233360942
607,0.0221391623
152,0.0053579349
757,0.0025335607
928,0.0000000000
387,0.0190614117
983,0.0000000000
155,0.0221669616
655,0.0000000000
993,0.0000000000
446,0.0073829288
572,0.0230082410
158,0.0288484783
549,0.0071777820
780,0.0000000000
785,0.0058987625
244,0.0094285011
815,0.0127707430
910,0.0000000000
451,0.0305466441
