Node,Hub,Authority
500,0.0738239747,0.0000000000
6179,0.0000000000,0.0000000000
1,0.0000000000,0.0459323567
2,0.0027136189,0.0523101850
5,0.0058040308,0.0514317002
6,0.0027136189,0.0508202607
23,0.0131154476,0.0656387553
80,0.0133605864,0.0675357419
83,0.0150896122,0.0947405438
84,0.0475095311,0.0620729711
125,0.0253062267,0.0894911961
147,0.0412140796,0.0535561803
159,0.0119351663,0.0679618508
178,0.0321524089,0.0605923368
193,0.0227689573,0.0592995065
196,0.0509078267,0.0435275899
197,0.0313283570,0.0514805029
229,0.0370192310,0.0195027559
241,0.0450618358,0.0510283442
265,0.0465693349,0.0286502307
275,0.0385387788,0.0509242600
298,0.0782821196,0.0193330993
401,0.0623461536,0.0084536373
448,0.0756757018,0.0143736022
454,0.0780655590,0.0041115944
15,0.0030904120,0.0840902261
35,0.0110544131,0.0797530239
48,0.0100609343,0.0651943555
52,0.0145911440,0.0710104452
69,0.0114401650,0.0572006899
142,0.0375815592,0.0358224596
161,0.0352858442,0.0418258401
162,0.0297944521,0.0623392309
165,0.0202426487,0.0541130589
179,0.0203227981,0.0443790731
181,0.0358166706,0.0602530397
211,0.0514311103,0.0314803391
278,0.0360248182,0.0267993042
285,0.0470123085,0.0427687156
330,0.0365330814,0.0314662927
382,0.0635498102,0.0488384624
389,0.0653798485,0.0292169866
393,0.0531324750,0.0157258651
415,0.0546597529,0.0210831642
447,0.0665636144,0.0238332794
477,0.0566766811,0.0088426996
3,0.0000000000,0.0593089189
18,0.0053169149,0.0508324964
31,0.0123438828,0.0589835135
65,0.0167669356,0.0765998243
70,0.0202020478,0.0526407452
87,0.0174313921,0.0453874597
172,0.0210312182,0.0603516635
202,0.0424091117,0.0518438597
205,0.0431388797,0.0392516595
250,0.0291942850,0.0473584524
273,0.0502250163,0.0407045018
292,0.0679740163,0.0433620823
377,0.0682770342,0.0258518460
399,0.0585410715,0.0306235421
402,0.0499963980,0.0214073340
412,0.0596003099,0.0189499256
433,0.0706250806,0.0043792223
443,0.0578510339,0.0069719359
456,0.0390509305,0.0040976754
460,0.0829262506,0.0078985108
492,0.0696633097,0.0032336774
4,0.0000000000,0.0491193219
78,0.0127295104,0.0428008001
85,0.0191609865,0.0581478856
94,0.0181649858,0.0564997774
115,0.0205365480,0.0566946376
168,0.0141893560,0.0750032011
185,0.0192048151,0.0854243459
188,0.0284845775,0.0436502786
295,0.0490699966,0.0294828763
320,0.0577050446,0.0321289861
321,0.0636291486,0.0531509582
347,0.0730943684,0.0212460718
371,0.0456336308,0.0292928034
374,0.0491698907,0.0194159466
428,0.0765580199,0.0113242665
457,0.0584391506,0.0103783162
458,0.0591789606,0.0176447602
471,0.0578068482,0.0080345087
475,0.0376270774,0.0076599621
33,0.0102813651,0.0521847105
54,0.0078811503,0.0759619551
71,0.0188870729,0.0716378582
77,0.0068901029,0.0516969052
109,0.0270899492,0.0839625454
134,0.0422246694,0.0702026665
151,0.0282292573,0.0320892957
155,0.0312148377,0.0434867179
288,0.0372460089,0.0279129811
291,0.0541046551,0.0369974771
311,0.0391578200,0.0161900581
316,0.0320312011,0.0440136034
318,0.0402498433,0.0365034941
332,0.0771392559,0.0244946897
356,0.0617096931,0.0148736455
385,0.0596573703,0.0159044091
387,0.0666442728,0.0163729671
422,0.0738043205,0.0130522036
455,0.0530336112,0.0029660151
461,0.1030875407,0.0040976754
13,0.0030023893,0.0819694246
28,0.0076307704,0.0489244147
42,0.0105926769,0.0376855712
91,0.0217628140,0.0538483118
97,0.0316495290,0.0362397798
102,0.0192440253,0.0549451991
128,0.0366080259,0.0261190306
136,0.0105023443,0.0492752851
194,0.0594144627,0.0464039211
270,0.0362583877,0.0545288872
299,0.0326772497,0.0194528490
317,0.0606514685,0.0504996727
325,0.0584954901,0.0276041329
365,0.0713741573,0.0147515812
386,0.0621494701,0.0215909612
418,0.0609667909,0.0176099094
473,0.0624628476,0.0000000000
493,0.0626861028,0.0000000000
7,0.0000000000,0.0713528659
39,0.0080757181,0.0794896746
43,0.0097410898,0.0502858806
95,0.0199754317,0.0556167429
106,0.0142080533,0.0549792202
108,0.0208668407,0.0678186107
112,0.0235151552,0.0705807672
145,0.0290487001,0.0455695325
166,0.0337426708,0.0455612297
191,0.0411171377,0.0785961706
219,0.0323675263,0.0674275250
276,0.0628913489,0.0499448095
280,0.0538058695,0.0495110391
339,0.0733912156,0.0322369095
358,0.0492233208,0.0341869396
426,0.0490886120,0.0371279031
427,0.0668921091,0.0234455353
452,0.0762683922,0.0044299203
463,0.0721694474,0.0095114890
470,0.0599004088,0.0043792223
8,0.0000000000,0.0549810174
44,0.0079598971,0.0626461224
46,0.0150248186,0.0418632581
51,0.0110070593,0.0566853323
62,0.0157750266,0.0531019781
81,0.0187360075,0.0512872874
86,0.0055884529,0.0466191461
124,0.0298382601,0.0429607544
140,0.0215368736,0.0736406412
171,0.0255006101,0.0422629096
212,0.0322838400,0.0648057218
215,0.0291854377,0.0270879666
287,0.0387906603,0.0171593831
309,0.0548995924,0.0287942237
383,0.0722102045,0.0205588136
388,0.0673876177,0.0276926696
424,0.0291828918,0.0355554509
476,0.0628420548,0.0094193836
9,0.0000000000,0.0886038518
14,0.0052345906,0.0459560718
118,0.0376554363,0.0714877218
138,0.0250589287,0.0745096741
198,0.0464917292,0.0319311539
233,0.0603343878,0.0620637518
236,0.0324572207,0.0388351051
240,0.0390498095,0.0281555690
248,0.0445078262,0.0203075163
258,0.0676899130,0.0366895073
268,0.0468878279,0.0421500207
269,0.0356888376,0.0418013746
274,0.0527332196,0.0256808904
300,0.0421519804,0.0278335780
350,0.0820810243,0.0436932356
351,0.0413297624,0.0274803107
363,0.0523598800,0.0187589908
431,0.0589390020,0.0079576733
465,0.0639808327,0.0039382651
489,0.0674677273,0.0000000000
494,0.0713376869,0.0000000000
10,0.0000000000,0.0681694545
38,0.0040273552,0.0540278559
50,0.0109386455,0.0342795781
60,0.0076375335,0.0481132521
61,0.0040273552,0.0674146752
92,0.0241366462,0.0623695468
96,0.0148794521,0.0606743423
99,0.0144671309,0.0597281003
110,0.0083863179,0.0611799906
144,0.0353602395,0.0445072231
180,0.0297746454,0.0521412213
217,0.0313910012,0.0596620452
251,0.0326718364,0.0300681738
322,0.0559289386,0.0362506531
336,0.0521311442,0.0199311338
341,0.0418707265,0.0311497501
366,0.0581947358,0.0229933232
395,0.0821386817,0.0131252657
444,0.0471359421,0.0153092738
483,0.0927768401,0.0000000000
11,0.0000000000,0.0571249398
12,0.0033748609,0.0306884034
72,0.0226214755,0.0462890610
111,0.0421935963,0.0301642254
132,0.0273593588,0.0507770082
262,0.0527644226,0.0346518722
277,0.0371928025,0.0289225278
284,0.0561986898,0.0225675966
327,0.0466882814,0.0232946761
400,0.0576913925,0.0214299095
434,0.0417520633,0.0108561247
451,0.0677627913,0.0115642837
467,0.0693596960,0.0035388316
26,0.0062906721,0.0386923114
76,0.0117869675,0.0697300763
127,0.0198048340,0.0391331163
290,0.0572425981,0.0268193349
360,0.0317137234,0.0166751965
364,0.0377370430,0.0067999453
381,0.0276047614,0.0279481345
398,0.0264769547,0.0056312812
437,0.0529553390,0.0164687107
30,0.0087204831,0.0717766542
49,0.0098733276,0.0663995242
55,0.0080345275,0.0689124643
66,0.0155951712,0.0632505053
156,0.0169795571,0.0573473181
157,0.0457280253,0.0320463830
190,0.0404347172,0.0386653914
208,0.0330448494,0.0613501296
261,0.0245125956,0.0294983755
282,0.0454646853,0.0460685753
286,0.0471588649,0.0487420516
335,0.0669523715,0.0271489284
346,0.0415085002,0.0471754455
409,0.0897905001,0.0058472570
442,0.0547720531,0.0165761873
445,0.0701495813,0.0150843070
25,0.0027150199,0.0432892419
79,0.0054273025,0.0641251978
120,0.0190266135,0.0500385668
201,0.0311281580,0.0430925358
210,0.0451565124,0.0499232478
230,0.0321301482,0.0515853210
237,0.0406667210,0.0501369928
244,0.0480162714,0.0479934763
279,0.0456193876,0.0539697247
354,0.0452438989,0.0360723093
361,0.0555189882,0.0217745835
479,0.1019308424,0.0066853441
90,0.0212323117,0.0435950054
135,0.0233093857,0.0611407848
187,0.0431735921,0.0326963200
218,0.0668287111,0.0579342596
255,0.0351820465,0.0406848070
271,0.0441092602,0.0465643189
302,0.0686638662,0.0292025631
369,0.0525690591,0.0218981681
372,0.0484667566,0.0432428084
373,0.0545213886,0.0165478564
425,0.0725915239,0.0210672316
450,0.0823828167,0.0000000000
486,0.0576478249,0.0054578383
488,0.0749836472,0.0000000000
16,0.0000000000,0.0668383483
27,0.0039487154,0.0806712161
32,0.0065061827,0.0653416305
203,0.0323068276,0.0600815100
221,0.0345540493,0.0562440671
243,0.0348671697,0.0366049464
306,0.0615180062,0.0264314695
376,0.0598527309,0.0073696538
438,0.0841749692,0.0066719798
449,0.0516914450,0.0000000000
464,0.0612443878,0.0122276841
17,0.0000000000,0.0736954435
169,0.0471764905,0.0614760258
174,0.0282747723,0.0607862294
224,0.0409229305,0.0351655541
225,0.0221986039,0.0481901495
345,0.0268744792,0.0217438508
391,0.0798411241,0.0171832558
406,0.0522239891,0.0000000000
474,0.0380511699,0.0047311052
485,0.0695953385,0.0000000000
68,0.0100064768,0.0562542568
98,0.0070518697,0.0579411985
182,0.0161098555,0.0692270200
307,0.0330118619,0.0268986732
310,0.0416572617,0.0414408712
390,0.0548082717,0.0186383906
417,0.0649536807,0.0148454255
420,0.0514559154,0.0043792223
466,0.0448272119,0.0079074775
482,0.0514693213,0.0000000000
19,0.0000000000,0.0740006152
53,0.0163364864,0.0954921295
57,0.0110338264,0.0646254518
64,0.0112728316,0.0686398247
82,0.0145327352,0.0423524938
163,0.0378289144,0.0498500576
222,0.0426200954,0.0268965598
246,0.0479947977,0.0242869530
305,0.0500202861,0.0214045883
308,0.0444596911,0.0257899421
315,0.0414127782,0.0432255303
439,0.0865870655,0.0231462563
480,0.0800816321,0.0106389929
484,0.0621730158,0.0000000000
20,0.0000000000,0.0611080646
24,0.0036101783,0.0757913240
122,0.0105957562,0.0416611102
195,0.0396072107,0.0979632282
296,0.0431551336,0.0312847966
337,0.0588446760,0.0421643527
