Node,Hub
1000,0.0010174620
4975,0.0000000000
1,0.0000000000
2,0.0183684457
3,0.0183684457
4,0.0183684457
5,0.0183684457
6,0.0183684457
7,0.0585757290
8,0.0798781618
9,0.0720864857
10,0.1070568502
11,0.1070568502
21,0.0933523242
22,0.1066647944
23,0.0942145196
24,0.0616629329
26,0.0409012888
28,0.0674254545
29,0.0606363319
34,0.0723565587
35,0.0465570145
38,0.0692022510
39,0.0864348279
41,0.0670368270
44,0.0552233061
45,0.0496596595
52,0.0713805550
61,0.0369341978
66,0.0457713751
69,0.0402766867
73,0.0622854334
123,0.0287725132
129,0.0622389540
138,0.0319743470
154,0.0295147863
172,0.0519272221
176,0.0411724845
182,0.0672253275
183,0.0340620688
213,0.0264690516
214,0.0286379202
225,0.0646601921
244,0.0359276389
246,0.0314237045
248,0.0311975032
255,0.0665408278
304,0.0346807725
305,0.0729238415
318,0.0671197956
340,0.0244099693
352,0.0312853109
369,0.0302991946
378,0.0264076748
384,0.0198285915
435,0.0207073475
439,0.0252234864
458,0.0586206330
515,0.0313008373
543,0.0288223336
557,0.0324708044
575,0.0302051469
580,0.0361026710
615,0.0208918006
617,0.0245778720
629,0.0569244724
647,0.0215889208
648,0.0341636338
669,0.0222826163
687,0.0249102355
712,0.0210631128
739,0.0220817008
746,0.0255999934
764,0.0265510513
771,0.0206833501
772,0.0227169475
818,0.0569990281
830,0.0355497349
841,0.0359866497
847,0.0261152795
850,0.0313682817
857,0.0565494987
903,0.0267644435
932,0.0515698901
942,0.0198293903
943,0.0407276793
964,0.0214453231
978,0.0233308745
980,0.0206203804
986,0.0254417893
15,0.0752460286
17,0.0743500342
50,0.0821738527
58,0.0843462299
59,0.0426904689
68,0.0348079099
76,0.0408648229
77,0.0311857351
87,0.0392717821
106,0.0261798961
127,0.0407547376
136,0.0213411311
137,0.0485709879
177,0.0546467745
179,0.0570650235
197,0.0164110609
199,0.0480595741
203,0.0253592166
237,0.0564036834
238,0.0209318254
275,0.0609878273
306,0.0151015517
385,0.0193939899
404,0.0177352837
425,0.0126733652
456,0.0218151092
457,0.0157094724
480,0.0172600372
538,0.0330352091
558,0.0391717038
660,0.0145430264
661,0.0130701047
676,0.0425869443
692,0.0178569747
706,0.0141432605
727,0.0790627009
785,0.0207576826
808,0.0117102781
950,0.0115767426
970,0.0134300524
188,0.0207742659
230,0.0214585471
257,0.0188103505
329,0.0478111715
331,0.0434990417
345,0.0050840447
431,0.0082188494
497,0.0142930706
507,0.0065105780
644,0.0203655557
665,0.0033652875
684,0.0030792511
788,0.0034958585
792,0.0068760766
13,0.0829444314
19,0.0848006457
25,0.0906741148
32,0.0799893642
40,0.0381481445
46,0.0634131017
49,0.0849632229
82,0.0452105298
85,0.0221580188
89,0.0438392166
93,0.0522651520
101,0.0459568655
112,0.0325219101
114,0.0257422917
122,0.0533241504
142,0.0526036183
185,0.0568209848
195,0.0417996313
208,0.0208426234
209,0.0205717705
210,0.0177923314
228,0.0237105230
229,0.0181571211
241,0.0365238015
247,0.0190006111
250,0.0425031765
258,0.0157356406
337,0.0161907795
342,0.0792635000
356,0.0198366865
390,0.0191454278
392,0.0151787738
401,0.0249723546
409,0.0528440212
415,0.0144377472
432,0.0369568189
475,0.0236646011
508,0.0170055423
529,0.0168942757
571,0.0253508151
666,0.0156113578
680,0.0205085556
704,0.0291719706
726,0.0192997782
757,0.0152510460
768,0.0139871682
780,0.0506469377
804,0.0209670739
839,0.0178783680
910,0.0521454530
945,0.0518914202
954,0.0191184134
983,0.0168236811
999,0.0152930093
12,0.1142600224
14,0.1142600224
18,0.0966518332
31,0.0630814038
33,0.0626848090
36,0.0559222584
42,0.0490567666
48,0.0927722952
56,0.0570410378
65,0.0484732305
71,0.0595922815
72,0.0848239461
80,0.0597754818
81,0.0350232046
95,0.1034602751
104,0.0566414085
115,0.0560087163
150,0.0863059539
163,0.0610843617
167,0.0371085290
174,0.0267850680
196,0.0476781656
211,0.0315150122
234,0.0802303749
249,0.0474042505
289,0.0273717691
295,0.0261506360
324,0.0662321021
366,0.0305549596
371,0.0218732399
387,0.0598829902
448,0.0253387346
455,0.0232810588
459,0.0195607200
501,0.0228711217
537,0.0207068091
549,0.0465629984
566,0.0233890115
593,0.0264117632
600,0.0249402508
614,0.0195553395
621,0.0289881846
643,0.0207848493
645,0.0357078318
672,0.0478135639
695,0.0340475672
759,0.0224066798
807,0.0440098909
812,0.0232330135
843,0.0204720653
882,0.0202490108
884,0.0474960252
913,0.0355651380
972,0.0183080431
977,0.0305912964
16,0.0853812565
20,0.0727903332
51,0.0605463570
63,0.0203112208
86,0.0703737606
108,0.0561609874
135,0.0240146855
146,0.0175701602
166,0.0248647723
187,0.0803080805
207,0.0355908591
283,0.0258651776
414,0.0241226417
531,0.0195509780
634,0.0183737751
682,0.0184803011
683,0.0172944798
789,0.0222771384
813,0.0150010898
905,0.0120863939
946,0.0408284611
955,0.0355796580
967,0.0530838988
27,0.0820507959
30,0.0842119719
37,0.0794207686
54,0.0458862096
67,0.0896476997
75,0.0801973197
84,0.0768279968
105,0.0498422971
110,0.0464187495
133,0.0422705117
141,0.0398228435
148,0.0413265855
159,0.0363677203
181,0.0393075178
200,0.0411720607
235,0.0730072070
240,0.0684660440
262,0.0401149908
267,0.0398632511
286,0.0349706005
297,0.0307904473
309,0.0364987732
323,0.0462123213
330,0.0392618372
368,0.0357828792
377,0.0678877016
396,0.0336079740
407,0.0322780782
408,0.0666840785
429,0.0417234726
436,0.0452749221
437,0.0426931182
438,0.0517325486
462,0.0363777021
511,0.0592064958
516,0.0318136043
518,0.0374482890
521,0.0363252385
522,0.0403646820
544,0.0669473663
568,0.0465808467
577,0.0355216852
602,0.0401812083
603,0.0384617134
616,0.0364591406
620,0.0586839247
636,0.0372308366
639,0.0395297498
658,0.0419782293
668,0.0342933276
730,0.0383726741
748,0.0381255725
754,0.0325412145
787,0.0311444483
820,0.0310912649
824,0.0292483984
827,0.0315702248
851,0.0387529421
886,0.0317431133
894,0.0331977236
906,0.0359587084
953,0.0319114800
982,0.0334335317
53,0.0518658527
60,0.0757538369
70,0.0537293598
88,0.0471409226
91,0.0554745549
96,0.0616947530
98,0.0662497427
102,0.0605875312
109,0.0441003905
140,0.0595483248
143,0.0523985795
145,0.0430384380
173,0.0553593593
239,0.0462474815
