Node,Hub
500,0.0666937666
6207,0.0000000000
1,0.0000000000
22,0.0063722642
97,0.0221819019
110,0.0157765631
128,0.0187544826
133,0.0203053534
156,0.0388638385
178,0.0323503168
188,0.0487421533
214,0.0649925778
220,0.0246652512
254,0.0287694525
259,0.0410571174
277,0.0651051973
292,0.0721711010
340,0.0423903408
366,0.0434164327
406,0.0740468879
451,0.0693346372
456,0.0624304971
488,0.1044098700
2,0.0000000000
4,0.0035133828
55,0.0106851207
66,0.0115961867
78,0.0191180142
92,0.0143490085
127,0.0291482932
134,0.0236947975
142,0.0381910397
179,0.0149954416
221,0.0438800689
223,0.0529134659
238,0.0378035133
293,0.0466900349
304,0.0579088060
329,0.0566731647
330,0.0629661742
333,0.0466457749
349,0.0528708049
377,0.0518838069
441,0.0674743150
463,0.0709981712
480,0.0710652952
489,0.0615509012
490,0.0715792128
3,0.0000000000
64,0.0347777972
70,0.0167206612
83,0.0200473601
118,0.0117565512
183,0.0447769572
194,0.0139226934
199,0.0173227877
321,0.0492182874
326,0.0315270326
350,0.0802302859
351,0.0417783373
371,0.0469556401
439,0.0704463448
447,0.0388244349
467,0.0583122113
476,0.0739428932
6,0.0025946846
28,0.0098233572
57,0.0115453103
63,0.0172384262
72,0.0079366145
120,0.0282621401
222,0.0397683461
262,0.0565163103
275,0.0542792462
282,0.0215040452
313,0.0612280893
335,0.0803879553
402,0.0655558690
458,0.0916944089
475,0.0453204326
479,0.0492962069
5,0.0000000000
20,0.0022017950
25,0.0099045448
73,0.0155448122
84,0.0169692026
121,0.0287396392
122,0.0147839635
151,0.0296798552
171,0.0379846211
175,0.0195062570
213,0.0483226155
234,0.0625954217
253,0.0478400728
316,0.0498612878
327,0.0551753378
365,0.0353478353
390,0.0682168173
400,0.0232444645
45,0.0063162330
80,0.0141089294
88,0.0179134294
104,0.0207638627
108,0.0312032769
117,0.0299971030
141,0.0259072446
145,0.0311265208
180,0.0552136808
185,0.0206239398
225,0.0381829556
256,0.0483553957
258,0.0475370772
265,0.0406631538
301,0.0852632500
328,0.0339051503
385,0.0674307064
404,0.0718969719
468,0.0622242790
7,0.0000000000
46,0.0049883911
81,0.0080550695
105,0.0072483765
290,0.0432890819
376,0.0288022530
382,0.0411233361
422,0.0845342898
424,0.0601380327
8,0.0000000000
96,0.0257498058
116,0.0146702104
119,0.0307928253
124,0.0323413069
139,0.0256158285
148,0.0240509244
186,0.0492089977
195,0.0403845634
263,0.0366650387
264,0.0343439585
294,0.0602105804
395,0.0543163228
423,0.0782668408
446,0.0543041368
9,0.0000000000
35,0.0038586991
51,0.0116375461
74,0.0297030824
75,0.0252996780
76,0.0193178097
106,0.0192940150
132,0.0328251741
135,0.0459652408
140,0.0247383333
196,0.0311253781
201,0.0400280261
202,0.0335933566
208,0.0450378439
218,0.0548211969
284,0.0673520136
315,0.0563130923
325,0.0813570453
336,0.0623660733
419,0.0649199402
435,0.0791349504
472,0.0713231791
478,0.0881152653
10,0.0000000000
16,0.0033308432
17,0.0033308432
32,0.0033308432
79,0.0122549724
85,0.0195001476
99,0.0170370256
111,0.0257902377
126,0.0233736075
137,0.0369625308
154,0.0305517315
157,0.0354043777
160,0.0274058253
172,0.0284253008
344,0.0764274142
363,0.0705374136
383,0.0729893647
421,0.0542386595
461,0.0758562777
481,0.0927440249
11,0.0000000000
100,0.0255388154
114,0.0165655559
177,0.0331209988
191,0.0433795505
197,0.0584048062
241,0.0598872790
244,0.0564333980
271,0.0723887622
287,0.0480525751
343,0.0807163426
360,0.0679723594
443,0.0713912376
485,0.0737135070
497,0.0949552865
12,0.0000000000
29,0.0057580531
42,0.0020081979
59,0.0133595220
103,0.0117157224
130,0.0314285790
152,0.0323096519
228,0.0475234680
245,0.0343450787
305,0.0629322274
354,0.0366508530
362,0.0601062829
454,0.0638087193
13,0.0000000000
21,0.0032800519
62,0.0184405418
109,0.0431436916
146,0.0213565961
147,0.0394603545
149,0.0251340187
226,0.0453986149
242,0.0162380307
248,0.0549306199
297,0.0562071128
337,0.0593082533
392,0.0572369758
428,0.0725875384
442,0.0602922813
14,0.0000000000
27,0.0060540702
36,0.0057930285
77,0.0219844511
138,0.0248081337
204,0.0440425317
212,0.0417475177
240,0.0431553222
291,0.0444667822
306,0.0384782790
342,0.0437628266
398,0.0246861314
432,0.0739237204
453,0.0788855940
15,0.0000000000
44,0.0077240883
71,0.0094624149
101,0.0049244577
112,0.0231595068
169,0.0222212744
189,0.0369463336
286,0.0309901126
303,0.0678876760
311,0.0646330480
322,0.0594179242
353,0.0597239321
369,0.0638621120
