Node,Authority
1000,0.0000000000
5000,0.0000000000
1,0.2184611854
999,0.0452142135
4,0.1379146392
5,0.1032883651
997,0.1358669215
6,0.0888223035
80,0.0337542584
189,0.0150736792
866,0.0116866092
2,0.2576958022
3,0.2344688270
998,0.0916898569
988,0.0265177263
56,0.0412846301
856,0.0290114333
7,0.0478894029
8,0.0456521432
282,0.0205132535
962,0.0130269566
815,0.0181262381
363,0.0140620902
680,0.0173094837
379,0.0156605794
442,0.0305860728
741,0.0135177767
105,0.0331828140
243,0.0246104697
9,0.0355235885
10,0.0384274352
11,0.0270299512
443,0.0102046558
648,0.0192015253
628,0.0126714116
12,0.0213332166
334,0.0218086205
463,0.0147209763
418,0.0240216555
834,0.0122555910
950,0.0195433821
14,0.0393738935
786,0.0226905066
589,0.0145858652
214,0.0184357124
13,0.0357379243
15,0.0272864096
263,0.0227092770
265,0.0198159093
874,0.0088691734
16,0.0793329906
700,0.0296453742
830,0.0267792721
153,0.0284131159
244,0.0086611600
765,0.0138943583
17,0.0305612775
570,0.0152428667
717,0.0198431494
18,0.0283181434
101,0.0159451276
201,0.0327936690
498,0.0087823523
19,0.0191356304
931,0.0111590757
341,0.0208246008
133,0.0219904844
305,0.0120432445
20,0.0347778970
886,0.0144399956
898,0.0129453656
422,0.0114886057
887,0.0148919751
259,0.0204179794
544,0.0080435455
818,0.0091551258
99,0.0230835885
130,0.0214938660
803,0.0110801289
24,0.0509873099
21,0.0336051622
22,0.0293261840
128,0.0334869073
507,0.0191715720
23,0.0233492831
27,0.0223422350
147,0.0161364787
534,0.0122237726
746,0.0152967596
596,0.0209974912
25,0.0139635022
711,0.0226241987
705,0.0107284344
505,0.0225294361
624,0.0331960758
860,0.0537737400
198,0.0527469371
26,0.0299215323
313,0.0125958212
28,0.0269818400
268,0.0289543843
399,0.0170354285
29,0.0353634588
296,0.0200926241
617,0.0285458937
532,0.0143281749
911,0.0100559240
30,0.0421630187
31,0.0735052752
675,0.0278305976
775,0.0065831669
868,0.0065357887
32,0.0249381450
664,0.0193630861
565,0.0381252257
537,0.0123469481
520,0.0314139554
299,0.0149823528
619,0.0255925466
33,0.0314579926
34,0.0265074922
465,0.0141860911
559,0.0048378917
35,0.0318917619
175,0.0216980909
735,0.0162109330
276,0.0237442561
285,0.0188915275
774,0.0155729212
108,0.0155112296
802,0.0258056711
468,0.0122585796
358,0.0308655597
36,0.0337848369
37,0.0364179859
599,0.0257446160
577,0.0083955326
38,0.0266341955
226,0.0655459497
620,0.0182383775
704,0.0291280153
39,0.0376891305
558,0.0217444090
982,0.0273465613
40,0.0294821938
996,0.1667704225
858,0.0468474938
207,0.0060698731
347,0.0155508166
42,0.0233383520
97,0.0327020754
41,0.0136583361
501,0.0196753994
444,0.0173075499
164,0.0112134589
475,0.0143293517
53,0.0178356962
562,0.0411036020
683,0.0110675031
43,0.0526446605
766,0.0073696051
216,0.0091087190
483,0.0125284830
44,0.0348803107
46,0.0384340812
554,0.0115421429
45,0.0394186982
51,0.0222256231
530,0.0197609963
848,0.0424494483
48,0.0179668019
994,0.0953399390
634,0.0114785027
47,0.0200781578
49,0.0280719746
873,0.0199921398
277,0.0290833259
937,0.0037970633
267,0.0380910415
121,0.0462544904
362,0.0214914222
372,0.0169247732
327,0.0160189396
50,0.0262523327
52,0.0330548701
112,0.0218610142
337,0.0140590018
846,0.0189079086
93,0.0284380243
252,0.0308716932
352,0.0218127022
54,0.0512901220
402,0.0165036160
781,0.0140221080
55,0.0483182760
795,0.0155502076
659,0.0191758862
919,0.0235824123
881,0.0251070612
457,0.0226942425
630,0.0293886510
257,0.0204361168
560,0.0246601213
869,0.0208759810
851,0.0311181496
59,0.0241746697
641,0.0130302541
980,0.0237724542
246,0.0147811378
57,0.0209022089
58,0.0166918724
909,0.0246071703
196,0.0394083967
923,0.0116748395
180,0.0149279367
944,0.0265759647
760,0.0070081144
728,0.0109367459
419,0.0228590737
353,0.0235590970
61,0.0273838606
601,0.0048882087
556,0.0255757722
60,0.0416897519
654,0.0095610952
926,0.0166814271
62,0.0564465326
63,0.0857984967
64,0.0197690793
672,0.0266523880
65,0.0236870736
603,0.0188163721
448,0.0064269479
174,0.0142280142
315,0.0191821550
322,0.0080567579
410,0.0274270372
865,0.0066226375
376,0.0143615453
526,0.0288998381
984,0.0236346926
878,0.0061819159
573,0.0259591295
67,0.0341801589
68,0.0143649452
127,0.0397080910
452,0.0254026193
607,0.0382373484
66,0.0280676607
69,0.0194571592
394,0.0324506947
70,0.0183130518
71,0.0334366935
701,0.0252716927
242,0.0216104234
804,0.0225573239
72,0.0251394756
838,0.0105584594
73,0.0152601023
178,0.0206775963
74,0.0131163684
508,0.0092440365
75,0.0426427652
732,0.0192117755
76,0.0290222774
403,0.0289176515
380,0.0421850170
348,0.0251480968
891,0.0134647502
77,0.0411722722
79,0.0318221217
847,0.0280877692
757,0.0120767982
323,0.0452523947
817,0.0233226282
78,0.0400068448
687,0.0055499315
335,0.0187959425
992,0.0583198966
221,0.0298120931
948,0.0139068985
87,0.0339804120
714,0.0160567885
81,0.0579663211
82,0.0264189203
482,0.0125931773
176,0.0183940950
83,0.0334512987
575,0.0373870597
852,0.0156047757
84,0.0288965589
645,0.0364543136
269,0.0315361892
85,0.0197131254
563,0.0206095299
927,0.0041661022
98,0.0273064099
626,0.0267676300
307,0.0138131256
787,0.0463594099
816,0.0147823502
835,0.0122555910
754,0.0283938926
373,0.0222130351
86,0.0240338887
968,0.0195324374
523,0.0258083151
908,0.0276184043
88,0.0301382251
194,0.0230052653
416,0.0369943120
695,0.0091360761
90,0.0194226638
849,0.0359457330
656,0.0303818297
89,0.0178880358
91,0.0169223315
126,0.0373579036
92,0.0189061175
829,0.0096982806
110,0.0142691298
280,0.0103148081
