Node,Hub
5000,0.0076641740
12574,0.0000000000
1,0.0000000000
1226,0.0044665851
4094,0.0068349514
2,0.0000000000
3580,0.0094603956
4386,0.0101075106
4822,0.0672749185
3,0.0000000000
62,0.0032960913
769,0.0032960913
1655,0.0032960913
2048,0.0058655970
2866,0.0067705521
3719,0.0046754846
3875,0.0043592674
4050,0.0281765605
4969,0.0109589467
4,0.0000000000
348,0.0019465213
2627,0.0242130996
4071,0.0067484302
4645,0.0088409631
5,0.0000000000
1802,0.0056499869
2025,0.0011544240
3514,0.0116425491
3918,0.0063131415
6,0.0000000000
2180,0.0031544788
2979,0.0177674716
3940,0.0033306875
4211,0.0096911257
7,0.0000000000
115,0.0099286690
1363,0.0973494108
2646,0.0200731686
2914,0.0201080782
3217,0.0351197806
3686,0.0110938873
3877,0.0192770306
8,0.0000000000
350,0.0045008356
929,0.0140329900
3249,0.0078261129
4832,0.0068969984
9,0.0000000000
341,0.0066507459
1405,0.0090966942
1478,0.0131968064
2255,0.0105632048
2565,0.0066507459
2842,0.0229183751
3849,0.0583093839
4909,0.0152593829
10,0.0000000000
69,0.0012567608
881,0.0012567608
4326,0.0088366427
4405,0.0156048712
11,0.0000000000
201,0.0063325691
766,0.0119781175
1128,0.0072186708
1684,0.0232093453
2617,0.0094193758
3544,0.0450363690
3670,0.0134144162
3750,0.0192123491
12,0.0000000000
63,0.0016574216
118,0.0016574216
444,0.0016574216
1852,0.0016574216
2213,0.0016574216
3594,0.0117038469
4886,0.0155574537
13,0.0000000000
920,0.0012357610
1254,0.0095206698
3111,0.0046251576
3547,0.0068006078
14,0.0000000000
777,0.0085883668
1253,0.0113174650
1291,0.0280448773
1447,0.0112021598
3869,0.0131971438
4694,0.0460493520
15,0.0000000000
517,0.0117435991
827,0.0221897354
1540,0.0072266956
2270,0.0084400087
2288,0.0260550918
2593,0.0096966987
3153,0.0133950027
3781,0.0110313481
3818,0.0143067338
4277,0.0309133737
16,0.0000000000
221,0.0031240225
538,0.0316974764
2148,0.0031240225
3560,0.0072223140
4915,0.0102758080
4967,0.0115605843
17,0.0000000000
1036,0.0020891194
2017,0.0095532794
2571,0.0134771912
4233,0.0196878546
18,0.0000000000
298,0.0119239678
1121,0.0126175541
1218,0.0067005409
1487,0.0177098768
1830,0.0087157840
2741,0.0134467398
3802,0.0290618970
4941,0.0297997912
19,0.0000000000
1140,0.0040236235
1243,0.0023956406
2067,0.0079648094
2599,0.0049661067
3392,0.0086002802
4569,0.0077410336
4988,0.0156902325
20,0.0000000000
1768,0.0137545142
1835,0.0032343144
3070,0.0179445321
21,0.0000000000
322,0.0044725142
361,0.0008475191
2509,0.0032442667
4269,0.0096133126
22,0.0000000000
2732,0.0056223282
4365,0.0152520120
4759,0.0200505422
23,0.0000000000
997,0.0258457312
1822,0.0113126112
3012,0.0090237989
4242,0.0439778055
4359,0.0206155405
24,0.0000000000
394,0.0008418935
907,0.0025379231
973,0.0106254330
1209,0.0008418935
1964,0.0023678987
3063,0.0008418935
25,0.0000000000
577,0.0160037474
1739,0.0103868536
2385,0.0432458291
2535,0.0208318665
3008,0.0098670861
3091,0.0520298665
3939,0.0246253356
4244,0.0247715958
26,0.0000000000
507,0.0017428126
1576,0.0125146413
4051,0.0176591678
4672,0.0054632556
27,0.0000000000
2053,0.0084588768
4736,0.0121047489
28,0.0000000000
197,0.0005210789
296,0.0024485992
944,0.0005210789
2687,0.0017421500
2766,0.0024206710
3928,0.0035225286
29,0.0000000000
1912,0.0113218012
2904,0.0077922303
3223,0.0165858629
4347,0.0099945304
30,0.0000000000
537,0.0022240493
1531,0.0186374939
2009,0.0068446479
2444,0.0145378275
4245,0.0054573934
31,0.0000000000
676,0.0010482099
1168,0.0010482099
4425,0.0154566189
4857,0.0049289780
32,0.0000000000
940,0.0055564358
1167,0.0030279465
1524,0.0030279465
1816,0.0043720347
2057,0.0199961565
2137,0.0030279465
3534,0.0106857222
4816,0.0152492480
33,0.0000000000
371,0.0046789839
2762,0.0237220282
3101,0.0046789839
34,0.0000000000
1229,0.0271373052
2575,0.0030535289
2824,0.0268293061
3935,0.0084721241
35,0.0000000000
1075,0.0032487991
1977,0.0122621661
2910,0.0147876978
36,0.0000000000
883,0.0058651964
1334,0.0010156876
3073,0.0149035918
37,0.0000000000
430,0.0042216093
569,0.0042216093
860,0.0090906728
1299,0.0066675577
2655,0.0095845436
38,0.0000000000
1814,0.0112433484
2206,0.0337527501
2609,0.0092493701
4902,0.0037835600
39,0.0000000000
725,0.0055214742
970,0.0032509041
2138,0.0331807421
2990,0.0143941336
3413,0.0133781495
40,0.0000000000
2596,0.0192569762
3168,0.0152792418
3627,0.0291408542
4250,0.0702553756
4384,0.0274639911
4422,0.0110655307
41,0.0000000000
412,0.0085006991
556,0.0039940236
851,0.0039940236
1820,0.0039940236
2625,0.0173007918
3121,0.0044498653
3675,0.0141396625
42,0.0000000000
467,0.0056682332
1575,0.0071664017
4618,0.0013070052
4927,0.0125840241
43,0.0000000000
362,0.0014876917
515,0.0014876917
1272,0.0014876917
2197,0.0098277847
3682,0.0110474823
3871,0.0065697122
44,0.0000000000
816,0.0063978651
3410,0.0029114931
3531,0.0103604899
45,0.0000000000
2482,0.0111881879
2695,0.0234623244
2702,0.0045066755
2848,0.0141747385
2869,0.0062768436
3911,0.0184912164
4057,0.0045066755
4163,0.0055518337
46,0.0000000000
110,0.0022520805
612,0.0022520805
1320,0.0022520805
3709,0.0026083519
3720,0.0136054884
4492,0.0253325782
47,0.0000000000
1336,0.0030547795
1534,0.0017943112
2165,0.0049811639
48,0.0000000000
1667,0.0018156937
4190,0.0036431189
49,0.0000000000
1204,0.0195810714
2384,0.0279138910
2441,0.0249378025
2634,0.0260817230
3542,0.0232773520
3930,0.0734522645
4073,0.0588000310
50,0.0000000000
167,0.0000000000
1434,0.0000000000
1791,0.0000000000
51,0.0000000000
235,0.0015636071
1117,0.0015636071
2242,0.0061519430
2638,0.0016400744
3103,0.0055645976
3178,0.0069576592
3522,0.0037803104
3769,0.0063145176
52,0.0000000000
1051,0.0058947091
1228,0.0081647522
1577,0.0039549659
3639,0.0235997457
3655,0.0072939314
4025,0.0073025555
4526,0.0148583934
4944,0.0137570788
53,0.0000000000
1803,0.0014389848
2977,0.0122187585
4727,0.0172056464
54,0.0000000000
557,0.0049211384
2154,0.0195283907
2768,0.0049211384
3423,0.0113735492
4341,0.0648043000
55,0.0000000000
143,0.0021478309
321,0.0032770435
695,0.0021478309
1169,0.0027272019
2275,0.0098176298
2547,0.0049028291
4418,0.0120873912
4861,0.0089589310
56,0.0000000000
2552,0.0047918072
3213,0.0292899499
57,0.0000000000
103,0.0000000000
575,0.0000000000
847,0.0000000000
1266,0.0000000000
58,0.0000000000
349,0.0014986755
919,0.0149749381
1931,0.0045490901
2259,0.0111209071
59,0.0000000000
233,0.0034769428
401,0.0034769428
784,0.0057264517
3479,0.0307797865
3723,0.0066704342
60,0.0000000000
796,0.0054929146
1613,0.0137692928
3584,0.0128097877
4638,0.0412516606
61,0.0000000000
138,0.0008948897
1195,0.0008948897
1246,0.0012990918
2832,0.0042581316
3605,0.0118465891
698,0.0125366494
3149,0.0111145861
3331,0.0377598717
3658,0.0073384432
4108,0.0156054094
1471,0.0068291820
2013,0.0188548581
2569,0.0252349589
3555,0.0073256356
64,0.0000000000
1737,0.0066758187
3231,0.0062412746
4586,0.0032869593
65,0.0000000000
455,0.0013134615
4206,0.0268576906
66,0.0000000000
479,0.0040016435
1390,0.0074216745
1491,0.0499647920
1526,0.0059292175
3591,0.0133817767
4545,0.0051282044
67,0.0000000000
884,0.0194095506
904,0.0075765209
2522,0.0080468241
3087,0.0116847332
3513,0.0094720292
3702,0.0121931535
3866,0.0471847960
4336,0.0246851713
68,0.0000000000
283,0.0029809385
2210,0.0150532991
2960,0.0236162966
4374,0.0222846713
3625,0.0068746175
70,0.0000000000
161,0.0065967083
1165,0.0094895593
1678,0.0087405387
1983,0.0115046403
2034,0.0420608917
2247,0.0162385287
2707,0.0175976482
4629,0.0132539478
71,0.0000000000
1786,0.0098801152
3123,0.0079799639
72,0.0000000000
2873,0.0666078625
3693,0.0106627032
4402,0.0233460831
4721,0.0186668850
4950,0.0136147220
73,0.0000000000
1247,0.0125979920
2185,0.0130750652
2923,0.0236032597
3562,0.0141615451
3962,0.0322534141
4256,0.0246651782
74,0.0000000000
280,0.0045837032
2071,0.0052175152
2696,0.0141700360
3334,0.0126577343
3692,0.0349021907
4268,0.0166940644
4729,0.0100862462
75,0.0000000000
277,0.0048351398
2559,0.0182981767
3974,0.0165096096
3977,0.0073482618
4655,0.0166223337
76,0.0000000000
256,0.0057557937
1637,0.0105171528
2004,0.0187201005
2348,0.0116524666
2712,0.0189716868
3912,0.0142248152
4083,0.0287047067
77,0.0000000000
236,0.0012513778
2932,0.0126272408
4478,0.0129609433
78,0.0000000000
1315,0.0419575969
1721,0.0354696000
1954,0.0377153220
2834,0.0362532214
3758,0.0488017561
