Node,Authority
5000,0.0000000000
24975,0.0000000000
1,0.6328027887
2,0.0413892677
3,0.1671425674
4,0.0427648606
5,0.1526306821
6,0.1877855209
7,0.3886126674
8,0.1942759587
11,0.0958527202
13,0.1530421937
17,0.0630361469
18,0.0570418457
24,0.0499539737
25,0.1512806429
28,0.0769546686
29,0.1064833525
30,0.0944802788
31,0.0748505110
33,0.0335648179
34,0.0337738042
36,0.0220178743
37,0.0562280222
38,0.0265508768
39,0.0325631970
42,0.0204851784
60,0.0273567688
83,0.0180151094
85,0.0235063382
90,0.0251653438
108,0.0142912972
152,0.0130162938
169,0.0154108061
172,0.0180282536
176,0.0120529478
178,0.0092282408
180,0.0041024858
183,0.0078769143
184,0.0080977710
192,0.0149443910
202,0.0135297171
204,0.0075557114
205,0.0210797365
210,0.0058560945
214,0.0043617919
215,0.0113184680
227,0.0153185329
255,0.0031483316
268,0.0042025839
271,0.0032353375
276,0.0185383811
283,0.0070379063
286,0.0107301776
287,0.0016506608
307,0.0070588827
313,0.0028062367
332,0.0059636170
343,0.0157705289
346,0.0038272387
354,0.0005577464
360,0.0050842708
377,0.0032144459
391,0.0080540616
396,0.0064536707
397,0.0020527055
399,0.0050509702
420,0.0000406805
428,0.0062310316
430,0.0020844257
441,0.0040963346
448,0.0072082854
480,0.0004605033
484,0.0102775743
494,0.0016469794
496,0.0162473609
501,0.0067587488
505,0.0064407545
511,0.0013268528
514,0.0006639739
520,0.0061088857
535,0.0046194558
536,0.0069207902
551,0.0028860629
566,0.0034904744
569,0.0060111022
570,0.0022444826
572,0.0052746493
591,0.0016769629
621,0.0020147940
629,0.0041433799
636,0.0001373931
641,0.0041276612
648,0.0018485400
662,0.0061246897
692,0.0012474323
713,0.0065643341
743,0.0007631900
784,0.0031829882
791,0.0016400710
804,0.0023528603
806,0.0047112649
810,0.0006364346
825,0.0000000000
837,0.0022368424
852,0.0005792482
874,0.0055626753
893,0.0043936407
899,0.0020799706
908,0.0008192032
944,0.0011241220
999,0.0007625199
1002,0.0014561514
1025,0.0004063326
1049,0.0020937938
1083,0.0010814508
1106,0.0041306591
1174,0.0003645930
1186,0.0002811539
1197,0.0017393106
1251,0.0020116671
1303,0.0000000000
1306,0.0046049952
1320,0.0000000000
1338,0.0011711788
1344,0.0005820248
1349,0.0016595533
1357,0.0017543765
1394,0.0030982354
1407,0.0000793995
1417,0.0028698957
