Node,Hub,Authority
1000,0.0255269147,0.0000000000
4975,0.0000000000,0.0000000000
1,0.0000000000,0.3731738051
2,0.0263603014,0.0214513497
3,0.0263603014,0.2582734420
4,0.0263603014,0.0263655392
5,0.0263603014,0.1775829411
6,0.0263603014,0.1629812035
7,0.0701763546,0.3311758857
8,0.0920547180,0.1453912494
9,0.0897807570,0.2796078756
10,0.0744306549,0.2197317854
11,0.0746606949,0.4312263115
12,0.1023639122,0.1316779509
13,0.1092674337,0.1686619493
14,0.0839114669,0.0753010455
15,0.0783638334,0.2084010693
18,0.0725501289,0.0720394604
21,0.0984919312,0.0534831190
24,0.1001353817,0.0635979201
27,0.0939614136,0.0407509937
28,0.0716933241,0.0694085788
34,0.0643353380,0.0179402434
37,0.0550156724,0.0744777192
38,0.1072491018,0.0447862508
39,0.0761459782,0.0389247398
41,0.0713153163,0.0435875088
61,0.0705491529,0.0156343315
62,0.0722568217,0.0273998744
63,0.0595190629,0.0178468161
84,0.0477634599,0.0210740654
91,0.0531283959,0.0040453720
92,0.0465272651,0.0157317944
102,0.0448761371,0.0266680604
116,0.0549568861,0.0261577111
123,0.0461315131,0.0071518407
124,0.0550424796,0.0099311731
125,0.0567667238,0.0070404454
130,0.0716091107,0.0192724180
133,0.0460408083,0.0064888836
145,0.0549676095,0.0157587173
146,0.0371155433,0.0073731008
147,0.0542356697,0.0055265121
157,0.0396971291,0.0090755279
169,0.0423114132,0.0059935289
178,0.0486352630,0.0066311700
181,0.0721257358,0.0077432115
182,0.0417913585,0.0074189616
217,0.0409354592,0.0044404271
219,0.0671643456,0.0045639220
221,0.0525034918,0.0082302788
247,0.0380689008,0.0024532652
269,0.0351067241,0.0017058067
290,0.0519068941,0.0063125584
291,0.0489289368,0.0052004668
309,0.0317244534,0.0032078333
322,0.0740863329,0.0103509516
345,0.0408930044,0.0056667712
348,0.0390771410,0.0027642883
357,0.0384336932,0.0002514674
369,0.0591874713,0.0048928778
377,0.0361790176,0.0027241606
383,0.0337763495,0.0041451683
416,0.0719861171,0.0056701530
439,0.0319784084,0.0018690361
475,0.0796367986,0.0041597146
477,0.0337250300,0.0048435468
485,0.0288360317,0.0032918988
488,0.0481198415,0.0014184218
489,0.0584530354,0.0022937000
516,0.0294597751,0.0004137404
523,0.0301869313,0.0018031753
524,0.0478591109,0.0033227425
534,0.0294424885,0.0062075544
547,0.0607341771,0.0002151374
563,0.0474750248,0.0025220183
567,0.0320936328,0.0072603063
581,0.0332082545,0.0009525526
598,0.0365736145,0.0019191040
609,0.0548737791,0.0000000000
614,0.0317145408,0.0015930396
630,0.0277392090,0.0004172699
637,0.0324711407,0.0035936757
641,0.0323696214,0.0031596786
644,0.0601021241,0.0007520415
663,0.0420192608,0.0000000000
677,0.0580979649,0.0000000000
685,0.0325616803,0.0011364400
696,0.0335191291,0.0015145416
712,0.0474054756,0.0029359600
743,0.0367178849,0.0019525516
749,0.0637687399,0.0000000000
769,0.0595209795,0.0000000000
779,0.0588877475,0.0000000000
787,0.0276416202,0.0000000000
822,0.0328346312,0.0028071597
826,0.0271681150,0.0024527509
889,0.0277728750,0.0000000000
898,0.0394754332,0.0000000000
899,0.0400372835,0.0000000000
904,0.0309950576,0.0000000000
925,0.0542999449,0.0000000000
929,0.0292342543,0.0000000000
949,0.0347227766,0.0000000000
973,0.0454512550,0.0000000000
82,0.0292189150,0.0237337111
131,0.0521009974,0.0194055856
172,0.0110430203,0.0219857479
234,0.0362417872,0.0064638730
536,0.0069969119,0.0009260893
623,0.0028442597,0.0000000000
848,0.0153516632,0.0013322824
956,0.0050447735,0.0000000000
16,0.0723219152,0.1102758097
20,0.0986984610,0.0577805178
25,0.0659448993,0.1030934050
26,0.0918022658,0.0895758767
32,0.0606223072,0.0822070653
33,0.0596427307,0.0689805316
35,0.0574330675,0.0097372429
43,0.0835892666,0.0238040953
48,0.0591440026,0.0556459778
50,0.0544155435,0.0170641445
56,0.0579576146,0.0206536869
67,0.0598557941,0.0284413512
83,0.0301789126,0.0286597777
93,0.0436987889,0.0071100897
96,0.0595418585,0.0050672666
98,0.0491875551,0.0161424391
103,0.0549501075,0.0131555429
140,0.0306037951,0.0035971883
141,0.0574882977,0.0103970797
168,0.0425140421,0.0190208860
195,0.0524308740,0.0006055427
199,0.0351161776,0.0103001408
200,0.0594321539,0.0147518971
204,0.0448412018,0.0034320435
206,0.0234446661,0.0086055648
235,0.0215150149,0.0064516289
244,0.0420013543,0.0004172699
295,0.0582527129,0.0049935155
297,0.0288780887,0.0067900513
313,0.0226085089,0.0000000000
328,0.0592779990,0.0023165658
340,0.0242700320,0.0120288726
347,0.0272543864,0.0016664965
349,0.0243119120,0.0000000000
361,0.0259978867,0.0080416507
368,0.0361658912,0.0009045526
375,0.0299461937,0.0035105860
380,0.0274914045,0.0038232744
384,0.0262033808,0.0009016963
408,0.0210889844,0.0037370957
419,0.0252751768,0.0016227045
428,0.0225292217,0.0022212455
469,0.0220318857,0.0004342243
470,0.0197277790,0.0020634163
494,0.0420207425,0.0000000000
530,0.0303700585,0.0013550923
575,0.0221172697,0.0000000000
620,0.0227711061,0.0006017256
622,0.0258126725,0.0000000000
638,0.0253564757,0.0020662540
700,0.0222545143,0.0018718997
702,0.0369660503,0.0000000000
708,0.0272307636,0.0000000000
711,0.0247201133,0.0015643592
720,0.0246584806,0.0013851444
733,0.0285912338,0.0000000000
815,0.0468354230,0.0000000000
842,0.0447304690,0.0000000000
856,0.0204517689,0.0000000000
894,0.0326463516,0.0000000000
905,0.0348789683,0.0000000000
912,0.0283016421,0.0000000000
940,0.0196089980,0.0000000000
945,0.0287947620,0.0000000000
970,0.0314036322,0.0000000000
975,0.0188606481,0.0001573006
77,0.0206069961,0.0459076661
87,0.0243715056,0.0196232706
95,0.0278486063,0.0176266797
246,0.0078005528,0.0053096709
263,0.0270074700,0.0043686362
473,0.0490820774,0.0000000000
656,0.0298868027,0.0001425551
785,0.0283016246,0.0000000000
19,0.0682182607,0.0482152380
22,0.0435603965,0.0706384296
40,0.0555558876,0.0199285531
59,0.0288693043,0.0399031032
64,0.0444391877,0.0183836835
65,0.0509453448,0.0190216218
88,0.0430946619,0.0021852253
109,0.0197519101,0.0183346970
136,0.0200122472,0.0154641813
186,0.0298368075,0.0033323830
191,0.0275390516,0.0142250503
203,0.0174426131,0.0063069421
209,0.0792068651,0.0026525938
216,0.0241406798,0.0058835974
223,0.0260476400,0.0049901560
261,0.0272808732,0.0089790374
267,0.0249656335,0.0149757156
292,0.0268064659,0.0081735874
293,0.0279387995,0.0072892258
341,0.0201953383,0.0066612950
350,0.0350195502,0.0009334480
358,0.0223488676,0.0000000000
359,0.0348776381,0.0015519180
365,0.0488136346,0.0037422117
382,0.0162314290,0.0017443383
400,0.0199123990,0.0001693715
420,0.0158924797,0.0000947567
430,0.0162323148,0.0010546536
444,0.0308539820,0.0000000000
447,0.0259664818,0.0001744413
487,0.0169587851,0.0037162099
497,0.0430970893,0.0006055427
511,0.0282939003,0.0024136966
