Node,Hub
10000,0.0000172573
29991,0.0000000000
1,0.0000000000
2,0.0577872991
3,0.0577872991
4,0.0577872991
5,0.0698383271
6,0.0698383271
7,0.0673057275
8,0.0698383271
9,0.0703745382
12,0.0697288739
16,0.0635396052
17,0.0651133138
26,0.0646934830
28,0.0656743959
30,0.0665664939
40,0.0602099917
42,0.0642190597
65,0.0696476628
67,0.0727976847
68,0.0605692241
69,0.0627141629
75,0.0585880445
76,0.0628255843
84,0.0624124942
105,0.0642788388
107,0.0687122911
108,0.0685827442
115,0.0590791588
116,0.0585313460
118,0.0592972976
121,0.0589610115
133,0.0590796452
149,0.0604534264
152,0.0590460746
176,0.0630537024
180,0.0587084527
206,0.0589424493
208,0.0587319772
214,0.0608758058
218,0.0683358925
233,0.0591725864
234,0.0600374955
244,0.0634954123
255,0.0587088685
276,0.0586307446
285,0.0584492053
286,0.0601267792
288,0.0588027352
290,0.0586265415
303,0.0624586983
312,0.0585736079
314,0.0679529374
344,0.0591210664
359,0.0602227465
402,0.0599832690
405,0.0667446455
407,0.0591436992
460,0.0586736565
488,0.0621356190
544,0.0603875930
561,0.0586020046
578,0.0604356419
633,0.0589053748
659,0.0584962037
664,0.0591860268
681,0.0586586686
746,0.0681428991
760,0.0584342567
779,0.0586017703
803,0.0697288739
809,0.0583487356
819,0.0583909990
843,0.0607381204
847,0.0586070621
858,0.0599460076
876,0.0586823775
884,0.0588130293
901,0.0587001924
904,0.0602130727
923,0.0603494388
948,0.0602316146
1000,0.0584574289
1002,0.0589702782
1027,0.0602136418
1056,0.0592129266
1072,0.0592001922
1073,0.0650764386
1099,0.0592072960
1104,0.0622528593
1190,0.0587890898
1236,0.0587849926
1261,0.0583889688
1274,0.0583539153
1287,0.0585713603
1310,0.0594398099
1321,0.0601273844
1330,0.0590404422
1341,0.0582565169
1392,0.0583627201
1428,0.0586398012
1429,0.0586193492
1475,0.0583066840
1604,0.0585773077
1665,0.0593743869
1700,0.0584926548
1709,0.0587204930
1716,0.0607537998
1728,0.0590435786
1742,0.0583203140
1750,0.0586178834
1762,0.0600195684
1808,0.0583947429
1821,0.0605088102
1832,0.0583282655
1855,0.0587799365
1866,0.0678986723
1938,0.0587228088
1949,0.0584412494
1970,0.0594454163
1984,0.0585310086
1995,0.0582787755
2001,0.0583704224
2008,0.0589203756
2035,0.0582337550
2042,0.0592678086
2055,0.0584537610
2119,0.0586590021
2126,0.0582749908
2154,0.0598247700
2241,0.0582636285
2274,0.0589615679
2284,0.0583468443
2361,0.0582251720
2374,0.0585803708
2484,0.0582678611
2485,0.0585299615
2554,0.0602717871
2583,0.0582238172
2677,0.0583173733
2750,0.0585270850
2755,0.0584106437
2774,0.0582306878
2822,0.0587217630
2850,0.0587580967
2944,0.0681693258
2997,0.0653967227
2999,0.0582491986
3018,0.0582279846
3037,0.0585288141
3055,0.0582789510
3072,0.0582204093
3111,0.0582366934
3118,0.0585829074
3148,0.0594441418
3152,0.0585695151
3164,0.0582488644
3191,0.0582893943
3192,0.0582849917
3207,0.0584556674
3244,0.0582209612
3297,0.0582146143
3347,0.0582286714
3363,0.0584929696
3499,0.0582477043
3531,0.0582276988
3683,0.0585855133
3823,0.0582223686
3831,0.0585154566
3845,0.0582564241
3864,0.0582871272
3902,0.0587126200
3934,0.0594484827
4061,0.0586059910
4071,0.0584367184
4371,0.0582710435
4372,0.0585370175
4387,0.0582611923
4395,0.0582579837
4498,0.0582741241
4647,0.0589179052
4680,0.0584459936
4703,0.0582222172
4724,0.0596612140
4754,0.0582251285
4800,0.0582846129
4805,0.0590878618
4858,0.0589697063
4887,0.0585840927
4971,0.0585770817
5046,0.0582232542
5108,0.0582702395
5169,0.0587499986
5182,0.0582982422
5207,0.0586463388
5307,0.0582563025
5458,0.0591083291
5464,0.0621905329
5478,0.0582640799
5488,0.0582265788
5656,0.0583054736
5705,0.0582141742
5772,0.0582547397
5958,0.0585889297
6025,0.0582489466
6173,0.0583944801
6264,0.0582882618
6361,0.0582231559
6413,0.0583032772
6424,0.0582269373
6460,0.0583725747
6536,0.0583683781
6537,0.0582174058
6603,0.0589188089
6664,0.0586374200
7085,0.0582405936
7120,0.0584359169
7246,0.0582369916
7303,0.0591380017
7350,0.0582235025
7364,0.0582329677
7369,0.0592862118
7382,0.0582521427
7451,0.0582930299
7476,0.0585982140
7482,0.0582273256
7491,0.0585842445
7582,0.0582187998
7590,0.0582358953
7602,0.0582197964
7616,0.0585955871
7640,0.0582459720
7690,0.0582228718
7713,0.0585201010
7826,0.0582597333
7880,0.0590734714
7916,0.0585797982
8017,0.0582596910
8033,0.0583219817
8040,0.0582545146
8234,0.0586211565
8282,0.0582406246
8297,0.0582182041
8335,0.0582577293
8349,0.0588650925
8638,0.0582762770
8723,0.0583437430
8735,0.0582833042
8788,0.0582121438
8795,0.0592037962
9027,0.0582140793
9095,0.0582756500
9109,0.0582121438
9111,0.0582178875
9151,0.0591445789
9283,0.0582190332
9305,0.0678903021
9312,0.0602027495
9421,0.0582268991
9551,0.0582379210
9753,0.0582558345
9757,0.0582650981
9840,0.0582412264
9841,0.0582288862
9964,0.0600113868
9969,0.0594206309
9988,0.0588532462
10,0.0063719889
11,0.0109749589
19,0.0138364027
20,0.0050166031
25,0.0070986324
31,0.0045207664
38,0.0045207664
79,0.0038780733
92,0.0040696790
102,0.0051595100
111,0.0034150504
112,0.0043352254
249,0.0026813393
326,0.0028184216
339,0.0045292078
522,0.0023473031
537,0.0030295325
620,0.0025243620
698,0.0028471548
730,0.0090371942
782,0.0122946880
1062,0.0044968419
1132,0.0023423887
1501,0.0044325877
1546,0.0039962857
1876,0.0022526279
1905,0.0022148510
1924,0.0024532922
2174,0.0022399845
2730,0.0024340211
2763,0.0079762358
2873,0.0022716235
3469,0.0025417604
4400,0.0022152271
5143,0.0024678662
5385,0.0031346088
5962,0.0024981875
6265,0.0030695894
6626,0.0041058555
6661,0.0023015590
6870,0.0022132266
6873,0.0022303199
6947,0.0022119071
7235,0.0022165062
7340,0.0022838635
7935,0.0022891637
8210,0.0040160161
8516,0.0030687410
8754,0.0022573517
8825,0.0024711728
9042,0.0024978925
9422,0.0022923355
9670,0.0022325612
