Node,Hub
1000,0.2568439057
5000,0.0000000000
1,0.0000000000
999,0.2640094743
4,0.1250974061
5,0.1250974061
997,0.1755504251
6,0.0566402646
80,0.0658568656
189,0.0885079065
866,0.0833865816
2,0.0000000000
3,0.0453643475
998,0.2509521960
988,0.0815094209
56,0.0726307346
856,0.0668111682
7,0.0993726242
8,0.0750943567
282,0.0620463201
962,0.0734096646
815,0.0894924348
363,0.0492219933
680,0.0427628206
379,0.0519323891
442,0.0519007427
741,0.0478026142
105,0.0472803889
243,0.0396608339
9,0.0502857486
10,0.0485027344
11,0.0451212511
443,0.0594068085
648,0.0708511378
628,0.0559280317
12,0.0294851180
334,0.0248581376
463,0.0457407193
418,0.0280458771
834,0.0391306710
950,0.0244567162
14,0.0230649276
786,0.0228385874
589,0.0193045047
214,0.0134774082
13,0.0105201674
15,0.0247455728
263,0.0189255216
265,0.0338478828
874,0.0325793829
16,0.0227843249
700,0.0290160413
830,0.0257411137
153,0.0079968121
244,0.0205444247
765,0.0227172211
17,0.0169780261
570,0.0221716117
717,0.0484500268
18,0.0325681687
101,0.0205607691
201,0.0141482265
498,0.0481618262
19,0.0117347707
931,0.0368400417
341,0.0130803417
133,0.0307392618
305,0.0341956265
20,0.0291341418
886,0.0292595926
898,0.0371801494
422,0.0249094352
887,0.0345130135
259,0.0362217690
544,0.0361122207
818,0.0507510842
99,0.0319679974
130,0.0513304866
803,0.0373942583
24,0.0291543508
21,0.0198558861
22,0.0207866043
128,0.0272083156
507,0.0440523274
23,0.0255542601
27,0.0115535614
147,0.0274462523
534,0.0134711409
746,0.0150225220
596,0.0274819559
25,0.0302866676
711,0.0241153365
705,0.0422232567
505,0.0347361841
624,0.0247196610
860,0.0399702583
198,0.0204246707
26,0.0076206456
313,0.0226430076
28,0.0208115419
268,0.0270949071
399,0.0137361799
29,0.0167011723
296,0.0290035413
617,0.0319119492
532,0.0373872998
911,0.0350271715
30,0.0226337046
31,0.0228480624
675,0.0333063503
775,0.0294299353
868,0.0242405339
32,0.0305204732
664,0.0310334432
565,0.0198808671
537,0.0144530202
520,0.0185575281
299,0.0221173663
619,0.0393982940
33,0.0309774530
34,0.0309774530
465,0.0282289712
559,0.0346982905
35,0.0305662064
175,0.0204035147
735,0.0244022983
276,0.0488143262
285,0.0259847781
774,0.0401369472
108,0.0476937850
802,0.0308892889
468,0.0318899763
358,0.0364757015
36,0.0155420574
37,0.0150038332
599,0.0214101498
577,0.0277518419
38,0.0225625392
226,0.0302517859
620,0.0494594366
704,0.0303172358
39,0.0273275395
558,0.0226711029
982,0.0324464363
40,0.0292959368
996,0.0780913217
858,0.0309069746
207,0.0439693696
347,0.0192450710
42,0.0206400839
97,0.0236626736
41,0.0165133703
501,0.0240925928
444,0.0349718521
164,0.0190962472
475,0.0259566791
53,0.0201104574
562,0.0258341475
683,0.0508356314
43,0.0117028336
766,0.0331631149
216,0.0288126494
483,0.0276399925
44,0.0157803164
46,0.0157803164
554,0.0136836199
45,0.0195161981
51,0.0175716906
530,0.0358661045
848,0.0163576902
48,0.0189422788
994,0.0776499846
634,0.0318418319
47,0.0198453488
49,0.0233798748
873,0.0344353236
277,0.0262425913
937,0.0255266215
267,0.0279801419
121,0.0438644238
362,0.0379997653
372,0.0237503000
327,0.0187382128
50,0.0084762705
52,0.0113187902
112,0.0123486492
337,0.0220178429
846,0.0194253398
93,0.0179244924
252,0.0197671145
352,0.0160541773
54,0.0178129989
402,0.0247126344
781,0.0391305486
55,0.0226091390
795,0.0314340262
659,0.0260616042
919,0.0375942427
881,0.0157003367
457,0.0309553496
630,0.0179598708
257,0.0258027298
560,0.0213610503
869,0.0133798315
851,0.0261539147
59,0.0314205788
641,0.0470235161
980,0.0623989044
246,0.0233845698
57,0.0157735490
58,0.0121854609
909,0.0320481615
196,0.0303975135
923,0.0359673237
180,0.0309378983
944,0.0350758270
760,0.0289645607
728,0.0329485530
419,0.0325328331
353,0.0268663633
61,0.0066180006
601,0.0232475801
556,0.0143269424
60,0.0071940792
654,0.0318572528
926,0.0177294021
62,0.0090762793
63,0.0190130346
64,0.0414558574
672,0.0237467043
65,0.0172757510
603,0.0110426129
448,0.0318143388
174,0.0176137200
315,0.0133544845
322,0.0258517293
410,0.0291908722
865,0.0546081639
376,0.0407784126
526,0.0452138196
984,0.0420325434
878,0.0434289462
573,0.0168419876
67,0.0276947622
68,0.0337117815
127,0.0522398013
452,0.0379869845
607,0.0302873800
66,0.0076499501
69,0.0161957508
394,0.0270475310
70,0.0161408409
71,0.0176070105
701,0.0188623458
242,0.0405961310
804,0.0209683958
72,0.0210809477
838,0.0422131001
73,0.0150639285
178,0.0131195874
74,0.0137608818
508,0.0268741018
75,0.0158444367
732,0.0206713277
76,0.0205047791
403,0.0183706056
380,0.0259525057
348,0.0098306109
