Node,Hub,Authority
5000,0.0001535162,0.0000000000
24975,0.0000000000,0.0000000000
1,0.0000000000,0.5283962214
2,0.0290778712,0.0527980810
3,0.0290778712,0.1433236244
4,0.0290778712,0.0097689102
5,0.0290778712,0.1455175670
6,0.0290778712,0.2549393227
7,0.0619078477,0.2625687421
8,0.0734516173,0.1877649256
10,0.0743024957,0.3779727607
11,0.0752405407,0.0623160393
12,0.0694085754,0.0929990088
14,0.0691296359,0.1534129539
15,0.0771955921,0.0358288316
19,0.0649481295,0.1222651278
20,0.0747369822,0.1938601695
21,0.0591803561,0.0876124596
22,0.0793578552,0.0430233178
23,0.0495905834,0.1340603021
24,0.0556357700,0.0819576161
32,0.0538396969,0.0605451145
39,0.0601097868,0.0282139915
51,0.0580996156,0.0258391790
53,0.0598984989,0.0174334489
54,0.0599795249,0.0340956596
57,0.0634738956,0.0043719881
69,0.0437761245,0.0129468136
74,0.0448920802,0.0374851296
81,0.0546116022,0.0203728654
83,0.0547304237,0.0359081527
84,0.0502812870,0.0154416928
86,0.0577800252,0.0206259890
88,0.0354051717,0.0204282374
100,0.0681427306,0.0119930570
101,0.0635491058,0.0376321300
108,0.0374917166,0.0148150727
115,0.0536941044,0.0109596838
117,0.0605200730,0.0056918497
124,0.0382475567,0.0124335671
128,0.0360181416,0.0170757057
130,0.0467911369,0.0128358734
141,0.0337486807,0.0056773863
162,0.0519147208,0.0078597404
163,0.0379114016,0.0075356757
181,0.0631427682,0.0073715865
183,0.0497565469,0.0025398768
188,0.0427424202,0.0089903902
203,0.0464493667,0.0038014464
212,0.0509211545,0.0187013281
222,0.0443954131,0.0102880326
235,0.0471215927,0.0026543859
242,0.0368086994,0.0040271159
248,0.0393051107,0.0029294237
259,0.0404525858,0.0038410661
272,0.0470547850,0.0066644698
274,0.0498910188,0.0078737278
285,0.0374142333,0.0142924446
311,0.0411435239,0.0116734997
318,0.0555245885,0.0088235089
336,0.0395421863,0.0051822458
338,0.0318244491,0.0039311417
358,0.0663491086,0.0051010071
376,0.0389351554,0.0069418597
407,0.0327063419,0.0043277706
409,0.0539570529,0.0022990414
437,0.0550903795,0.0097144097
453,0.0362132161,0.0011326656
459,0.0414993650,0.0036712428
465,0.0445653615,0.0028632595
481,0.0445396962,0.0010207485
486,0.0319547322,0.0078463221
504,0.0531212875,0.0026440466
507,0.0415836011,0.0016365199
519,0.0351495513,0.0013495822
533,0.0514611211,0.0012930972
541,0.0503018903,0.0038945535
550,0.0465131404,0.0027009914
553,0.0367981239,0.0043596431
586,0.0420255830,0.0031381365
588,0.0406938455,0.0022788002
597,0.0317098030,0.0048508501
607,0.0450533246,0.0029425352
637,0.0315656814,0.0004399758
648,0.0320528764,0.0033568485
686,0.0400736721,0.0040152957
715,0.0314713733,0.0026699428
740,0.0313319543,0.0006404007
746,0.0372089502,0.0065369215
750,0.0350277797,0.0018714541
766,0.0319973812,0.0059412515
789,0.0358760698,0.0032668065
806,0.0305274839,0.0031682966
810,0.0511278920,0.0006902598
814,0.0306356907,0.0002120155
823,0.0434976297,0.0016239450
829,0.0415326060,0.0012900607
849,0.0319642735,0.0021948435
854,0.0386308248,0.0002283806
862,0.0315099168,0.0022996916
891,0.0311412812,0.0005676633
937,0.0320757851,0.0030860533
940,0.0323155167,0.0037169247
954,0.0518265473,0.0017559946
969,0.0420030846,0.0026938890
990,0.0534556815,0.0030575824
1042,0.0345776393,0.0011332348
1090,0.0319086658,0.0002010368
1158,0.0303302593,0.0005808001
1170,0.0405369087,0.0010210885
1171,0.0300312206,0.0033737568
1175,0.0526179721,0.0041442009
1189,0.0441284821,0.0005389089
1234,0.0353620682,0.0010925585
1298,0.0331689547,0.0017843556
1318,0.0348887777,0.0007941750
1326,0.0324410693,0.0035468960
1373,0.0709469985,0.0000000000
1407,0.0414438079,0.0020678807
1409,0.0391349076,0.0006288933
1451,0.0346102260,0.0014871605
1482,0.0307374159,0.0000000000
1488,0.0324723724,0.0000429852
1490,0.0371346652,0.0012335062
1499,0.0447543270,0.0020007116
1505,0.0445864436,0.0001921283
1529,0.0433477882,0.0003719015
1620,0.0304956217,0.0001030150
1654,0.0444825277,0.0000000000
1668,0.0313823665,0.0001777886
1685,0.0319754518,0.0008905522
1691,0.0403783445,0.0025287114
1775,0.0304574412,0.0000130273
1789,0.0355046751,0.0001160289
1813,0.0449043604,0.0006480088
1854,0.0318682814,0.0032462245
1870,0.0300159883,0.0018002702
1902,0.0377978568,0.0008550696
1931,0.0393510765,0.0008182209
1982,0.0323318459,0.0018491016
1994,0.0321470000,0.0000612250
1997,0.0349205896,0.0000000000
2013,0.0552838124,0.0020854264
2020,0.0297260285,0.0009321089
2050,0.0482957741,0.0005338438
2083,0.0405983172,0.0000771746
2084,0.0308194950,0.0002279619
2100,0.0333807679,0.0021276470
2147,0.0346874249,0.0001741201
2200,0.0325143422,0.0001650525
2237,0.0306147667,0.0020614803
2249,0.0317662128,0.0001953191
2270,0.0321609476,0.0014992139
2278,0.0303751047,0.0022163701
2288,0.0307219068,0.0008172505
2305,0.0338665579,0.0000299556
2331,0.0311971773,0.0017429032
2377,0.0316238056,0.0003089626
2394,0.0307773916,0.0001392597
2414,0.0298005736,0.0008767129
2469,0.0331852438,0.0002455535
2505,0.0481447479,0.0006153223
2506,0.0313206967,0.0012253371
2519,0.0448772972,0.0003175803
2523,0.0506721289,0.0000367440
2524,0.0470001692,0.0000366043
2549,0.0506194979,0.0011945575
2551,0.0309521357,0.0005888076
2569,0.0501951047,0.0007551060
2573,0.0401781646,0.0000000000
2576,0.0319138367,0.0014021104
2613,0.0457783572,0.0010721887
2699,0.0297925787,0.0015769717
2701,0.0313646464,0.0003292965
2715,0.0421501035,0.0000000000
2737,0.0340710212,0.0009417934
2872,0.0346079485,0.0000257171
2881,0.0375104562,0.0002910136
2898,0.0461137174,0.0000000000
2904,0.0299455238,0.0000000000
2941,0.0393394521,0.0000395051
2959,0.0449217497,0.0000000000
2990,0.0302617965,0.0000000000
3032,0.0487100532,0.0000663185
3052,0.0308983297,0.0026393932
3107,0.0327636565,0.0000192388
3110,0.0343665251,0.0000000000
3117,0.0303972423,0.0016539052
3126,0.0305981322,0.0008599323
3196,0.0342096326,0.0006378938
3220,0.0313309236,0.0007353255
3237,0.0370555660,0.0000082736
3288,0.0332341661,0.0002709642
3302,0.0299582714,0.0009262240
3304,0.0306460053,0.0000000000
3321,0.0440204718,0.0000000000
3376,0.0311610251,0.0000000000
3418,0.0304250941,0.0004378204
3443,0.0348998858,0.0000000000
3503,0.0303816731,0.0000286293
3519,0.0302556790,0.0002788271
3534,0.0413319497,0.0000000000
3610,0.0312742227,0.0001390557
3632,0.0307511351,0.0000249437
3667,0.0297324809,0.0000000000
3674,0.0301457285,0.0000000000
3694,0.0295095665,0.0000000000
3720,0.0375196442,0.0000000000
3764,0.0376278165,0.0000000000
3797,0.0301958120,0.0000000000
3808,0.0298542488,0.0027296867
3809,0.0298389765,0.0000000000
3847,0.0296453399,0.0000000000
3957,0.0330315266,0.0000000000
4032,0.0295772357,0.0000000000
4043,0.0322676534,0.0000000000
4065,0.0304515638,0.0000000000
4081,0.0300002654,0.0001677606
4093,0.0405876093,0.0000597469
4096,0.0313544797,0.0000000000
4169,0.0303721163,0.0000000000
4204,0.0322326461,0.0001353291
4244,0.0296417543,0.0000157682
4282,0.0298834754,0.0000000000
4334,0.0297972670,0.0019441901
4337,0.0297643346,0.0000000000
4347,0.0318829140,0.0000784889
4397,0.0355801942,0.0000080029
4406,0.0296647236,0.0000000000
4423,0.0304635067,0.0000000000
4472,0.0382960092,0.0000000000
4482,0.0298649495,0.0004208388
4485,0.0308220354,0.0000000000
4499,0.0305336833,0.0000000000
4631,0.0331546264,0.0000000000
4641,0.0315243043,0.0000000000
4660,0.0313169174,0.0000000000
4684,0.0329200302,0.0000000000
4758,0.0322277565,0.0000000000
4809,0.0308062270,0.0000000000
4816,0.0296666292,0.0000000000
4941,0.0331388413,0.0000000000
4961,0.0310917025,0.0000000000
9,0.0435826113,0.1587855851
26,0.0151483289,0.0396509890
59,0.0334153600,0.0313748338
102,0.0331403927,0.0156494624
132,0.0299037303,0.0150823359
178,0.0154402415,0.0149897228
198,0.0231190837,0.0086574356
224,0.0179873849,0.0086736865
356,0.0281969179,0.0019717280
429,0.0289600351,0.0019208505
490,0.0262907695,0.0046958438
579,0.0124811208,0.0034068111
632,0.0074516590,0.0075042610
636,0.0159989524,0.0043700676
756,0.0074114402,0.0021900076
898,0.0053923248,0.0014975626
1060,0.0047543757,0.0025923475
1116,0.0292530436,0.0019606950
1778,0.0095566720,0.0003952480
1945,0.0064023177,0.0027588097
1977,0.0118179962,0.0001967547
2011,0.0041340703,0.0000000000
2220,0.0037202277,0.0000211153
2388,0.0037233732,0.0007008054
2399,0.0034615067,0.0006240254
2447,0.0034603341,0.0000338876
2575,0.0043134086,0.0007360610
2986,0.0044086658,0.0000258299
3274,0.0041965208,0.0000619966
3413,0.0047845212,0.0003029623
3496,0.0039644578,0.0002013009
3637,0.0044446422,0.0000716796
3910,0.0138462198,0.0000000000
4092,0.0031658132,0.0000349000
4187,0.0031464642,0.0003171283
4279,0.0035742483,0.0000000000
4314,0.0030987794,0.0000000000
4353,0.0060696044,0.0000000000
4417,0.0031836201,0.0000720365
4471,0.0049549460,0.0000000000
4481,0.0032830733,0.0003392911
4575,0.0046515844,0.0000000000
4851,0.0060588626,0.0000000000
4915,0.0041380478,0.0000000000
4930,0.0054852745,0.0000236223
13,0.0554366755,0.1921079708
16,0.0598823681,0.0676420844
18,0.0570107418,0.0428696755
25,0.0437148901,0.0236845584
37,0.0251287769,0.0460309639
47,0.0212515696,0.0281315190
56,0.0364473739,0.0591169117
87,0.0325656347,0.0389783666
112,0.0285679263,0.0098792402
126,0.0212833458,0.0190345726
127,0.0187003191,0.0114242894
201,0.0288551897,0.0066654211
213,0.0154405304,0.0093019671
219,0.0177695276,0.0126608281
232,0.0127019917,0.0080157508
293,0.0203276912,0.0084529732
296,0.0142452270,0.0076735542
349,0.0170111630,0.0036551683
353,0.0194878603,0.0047524120
355,0.0226090929,0.0004303900
431,0.0135852222,0.0051665755
442,0.0134608876,0.0021049930
447,0.0149716017,0.0012535096
450,0.0172270620,0.0060517114
472,0.0148082662,0.0076855960
475,0.0094087662,0.0036447188
491,0.0101003370,0.0018654149
513,0.0097683494,0.0006246491
527,0.0206929436,0.0017394699
530,0.0085995117,0.0048951106
535,0.0169891673,0.0077708258
544,0.0099260599,0.0012017260
600,0.0107966129,0.0014040323
638,0.0329005237,0.0037574609
678,0.0097208177,0.0010522123
694,0.0117889056,0.0005276637
713,0.0101215322,0.0018750674
778,0.0282377110,0.0007708745
907,0.0203948258,0.0017573205
912,0.0100805962,0.0009896914
964,0.0189650505,0.0000000000
1028,0.0103565687,0.0026371013
1036,0.0087498032,0.0012651307
1038,0.0300823069,0.0017858967
1039,0.0194272425,0.0022034504
1067,0.0253626318,0.0005151890
1135,0.0129163305,0.0007945700
1291,0.0198658846,0.0022343689
1294,0.0241468947,0.0042229487
1324,0.0088210159,0.0011507356
1389,0.0100931124,0.0010665070
1414,0.0096620471,0.0043829319
1501,0.0178146859,0.0007648824
1519,0.0086438476,0.0002620055
1545,0.0105784828,0.0009217933
1559,0.0165160630,0.0017575131
1605,0.0102876322,0.0011614715
1611,0.0106032603,0.0001647491
1622,0.0091111281,0.0006806673
1677,0.0095778358,0.0010179811
1728,0.0188663460,0.0003908801
1745,0.0111063668,0.0003874330
1791,0.0262192729,0.0047975969
1861,0.0118055941,0.0006845352
1891,0.0107099975,0.0020173794
1912,0.0091384529,0.0009944737
2032,0.0083822588,0.0003219190
2048,0.0295714311,0.0011950202
2058,0.0143564818,0.0019926866
2078,0.0111969654,0.0023712066
2126,0.0114864491,0.0001401065
2188,0.0103793543,0.0000251875
2235,0.0099960403,0.0001849566
2248,0.0210537693,0.0013963712
2396,0.0106125361,0.0001150240
2408,0.0145619388,0.0000000000
2413,0.0205497979,0.0015005280
2496,0.0101916749,0.0010297788
2555,0.0151029450,0.0000338260
2563,0.0088732105,0.0003842283
2587,0.0125678112,0.0002473458
2639,0.0105359774,0.0007315918
2646,0.0109044089,0.0000471553
2660,0.0150465657,0.0002471268
2751,0.0102486734,0.0009463516
2809,0.0107441079,0.0000000000
2820,0.0191692288,0.0000493261
2845,0.0093665272,0.0000000000
3198,0.0087750248,0.0000323616
3213,0.0139664152,0.0002979361
3236,0.0082052832,0.0000000000
3284,0.0115007106,0.0004016398
3317,0.0085409187,0.0002406319
3363,0.0087604305,0.0001762780
3502,0.0094425774,0.0000394814
3612,0.0110160807,0.0000000000
3833,0.0081940900,0.0000154887
3867,0.0099328533,0.0000000000
3875,0.0132926414,0.0002015413
3899,0.0107474168,0.0000174983
4010,0.0101130080,0.0000000000
4116,0.0292427908,0.0000000000
4177,0.0292325403,0.0000000000
4264,0.0098254523,0.0001452878
4268,0.0082086449,0.0000391391
4317,0.0080406086,0.0000451191
4373,0.0082730396,0.0000000000
4400,0.0089399814,0.0000000000
4418,0.0088390479,0.0000377060
4445,0.0085952050,0.0000388403
4523,0.0100324400,0.0000000000
4627,0.0090228308,0.0000000000
4896,0.0099149010,0.0000000000
4906,0.0158157347,0.0000000000
4911,0.0098303009,0.0000000000
4925,0.0081236698,0.0000000000
111,0.0463467738,0.0073270233
160,0.0251127396,0.0006914392
423,0.0125630773,0.0018275010
547,0.0057529981,0.0031243460
577,0.0051145336,0.0019783011
1121,0.0044178709,0.0019046339
1251,0.0106162560,0.0010378966
1346,0.0096675934,0.0002258808
1552,0.0110805899,0.0001894181
1930,0.0012346271,0.0000720544
2304,0.0236379133,0.0004075529
2766,0.0010760547,0.0017504775
2831,0.0008544841,0.0002430976
3154,0.0012983223,0.0000000000
3506,0.0011265071,0.0000000000
4299,0.0024695348,0.0000000000
38,0.0358881185,0.0202099890
41,0.0361733478,0.0578319352
46,0.0371090051,0.0247128654
55,0.0437707868,0.0181825540
77,0.0328594323,0.0061195293
79,0.0370112788,0.0046107145
90,0.0319015847,0.0036318183
95,0.0241293273,0.0478802027
104,0.0289761437,0.0273190827
123,0.0160218423,0.0179973460
136,0.0136167033,0.0089274508
159,0.0171407218,0.0164233740
165,0.0171235443,0.0066166884
192,0.0215092396,0.0044873043
227,0.0266539438,0.0138833828
247,0.0286552453,0.0014052648
249,0.0149952081,0.0089295816
252,0.0340649673,0.0019218671
288,0.0129182267,0.0060596338
313,0.0503423999,0.0050667847
322,0.0220469259,0.0051753799
329,0.0281650845,0.0090902458
394,0.0093323898,0.0116626620
430,0.0112477219,0.0107005656
470,0.0117988615,0.0021020647
492,0.0129798065,0.0051074186
500,0.0194392059,0.0036028296
545,0.0218415107,0.0022370945
546,0.0112450492,0.0011326044
661,0.0115604100,0.0066198776
673,0.0141222491,0.0037796875
708,0.0096259210,0.0057507878
711,0.0168052281,0.0016837232
753,0.0102354204,0.0014584051
759,0.0167392025,0.0017011729
863,0.0189278860,0.0021509252
901,0.0089871057,0.0035772895
989,0.0092619855,0.0029760839
1012,0.0108386807,0.0018975094
1035,0.0104598395,0.0008929649
1083,0.0091143246,0.0000000000
1194,0.0133586522,0.0013365750
1211,0.0120832002,0.0002791161
1259,0.0104007663,0.0007660928
1261,0.0129201222,0.0037441970
1316,0.0224835369,0.0001853998
1320,0.0098481021,0.0037483099
1375,0.0087205356,0.0001428319
1421,0.0097754681,0.0022696811
1464,0.0131363134,0.0003940581
1497,0.0134341826,0.0015041274
1686,0.0168333233,0.0009536831
1701,0.0092614569,0.0001085644
1752,0.0175173636,0.0000000000
1786,0.0125798865,0.0025714878
1804,0.0104833667,0.0006474473
1815,0.0264287476,0.0002911385
1830,0.0087824570,0.0010865438
1843,0.0085782635,0.0005991197
1949,0.0088672110,0.0000438920
2025,0.0093728906,0.0007246395
2335,0.0087351516,0.0000000000
2426,0.0103110950,0.0000914394
2435,0.0100019620,0.0031731032
2441,0.0442142671,0.0000000000
2449,0.0086345608,0.0001663670
2451,0.0089392125,0.0008469772
2467,0.0151342960,0.0012913367
2472,0.0158345428,0.0004631575
2525,0.0189764530,0.0002484503
2616,0.0086413552,0.0000000000
2799,0.0133813380,0.0002061813
2838,0.0231484381,0.0000409690
2924,0.0191878631,0.0003119507
2938,0.0217333681,0.0007658407
2946,0.0093806403,0.0000730024
2970,0.0083420521,0.0005974953
2998,0.0107816640,0.0000000000
3145,0.0293768088,0.0000291431
3150,0.0165693819,0.0007619639
3246,0.0094626621,0.0000000000
3247,0.0124465807,0.0000000000
3609,0.0108607536,0.0000000000
3712,0.0089401103,0.0002715139
3777,0.0091338388,0.0000000000
3876,0.0095012700,0.0001805380
3935,0.0131199329,0.0000000000
3977,0.0188618633,0.0003196326
4120,0.0084074095,0.0002093034
4141,0.0099467114,0.0000000000
4154,0.0083303207,0.0000498620
4231,0.0097923029,0.0000000000
4330,0.0091278257,0.0000990486
4359,0.0092600732,0.0000000000
4378,0.0093990695,0.0000000000
4407,0.0096838467,0.0000000000
4468,0.0081965641,0.0000000000
4502,0.0086793329,0.0000281001
4514,0.0108855125,0.0000000000
4688,0.0244429492,0.0000000000
4755,0.0096038688,0.0000000000
4761,0.0083488544,0.0001810107
4774,0.0222634463,0.0000000000
4775,0.0093356232,0.0000000000
4875,0.0192996870,0.0000000000
4882,0.0088625830,0.0000000000
4973,0.0083753806,0.0000000000
17,0.0701832635,0.0877239364
