Node,Authority
1000,0.0000000000
2991,0.0000000000
1,0.7999693736
2,0.1474533928
3,0.0320091971
4,0.0491268934
5,0.1256991824
6,0.2374112823
7,0.1323466831
14,0.0743968706
20,0.0534565761
22,0.0107118298
28,0.0180160068
31,0.0016194998
49,0.0151749536
50,0.0475909741
51,0.0031068233
59,0.0086508134
64,0.0162242704
70,0.0035131377
76,0.0088780604
77,0.0034310941
82,0.0165941245
86,0.0074333905
91,0.0124978851
103,0.0007326634
109,0.0000338772
114,0.0012536324
116,0.0245627017
120,0.0051043588
121,0.0053586915
124,0.0014331304
156,0.0030674677
164,0.0066697281
176,0.0028492906
190,0.0043228133
195,0.0000221950
225,0.0022981789
228,0.0003277486
230,0.0002978808
232,0.0003406047
241,0.0023667623
245,0.0001390655
275,0.0024352338
278,0.0000000000
288,0.0021947707
290,0.0040265101
302,0.0006529844
329,0.0021176210
351,0.0000000000
360,0.0000447181
361,0.0021474262
392,0.0006099890
400,0.0006873458
407,0.0000000000
423,0.0024006680
430,0.0000000000
441,0.0085399232
446,0.0001557694
455,0.0002307447
474,0.0075988549
486,0.0000133678
499,0.0000000000
529,0.0000954036
598,0.0001163472
599,0.0007962183
618,0.0000000000
620,0.0000000000
630,0.0000000000
640,0.0000000000
651,0.0003298898
660,0.0000000000
671,0.0000000000
675,0.0000000000
677,0.0000000000
684,0.0009738868
698,0.0000000000
703,0.0000000000
725,0.0000270546
741,0.0020968307
747,0.0003034133
755,0.0000000000
782,0.0002241406
793,0.0000000000
810,0.0000000000
820,0.0000000000
845,0.0000000000
856,0.0000000000
867,0.0000000000
877,0.0000000000
891,0.0000000000
914,0.0000000000
916,0.0000000000
928,0.0000000000
940,0.0000000000
970,0.0000000000
976,0.0000000000
8,0.0263908379
9,0.2218859001
10,0.0690517115
13,0.0398374510
15,0.1019777617
17,0.0014852019
33,0.0079625327
42,0.0288001798
45,0.0456190419
53,0.0160504653
62,0.0205285411
68,0.0059821487
69,0.0100920746
106,0.0065849033
137,0.0004103529
175,0.0050757164
191,0.0005217155
217,0.0000000000
281,0.0004587877
291,0.0001838264
381,0.0003599283
464,0.0000000000
484,0.0000000000
490,0.0000553450
492,0.0000000000
500,0.0000003891
505,0.0009926707
511,0.0003998166
532,0.0000000000
539,0.0000000000
667,0.0000000000
717,0.0000591045
754,0.0000026549
767,0.0000000000
839,0.0000000000
894,0.0000000000
926,0.0000053166
955,0.0000000000
972,0.0000000000
37,0.0246119776
67,0.0257755603
123,0.0092977547
160,0.0001348299
192,0.0039409501
216,0.0011228093
259,0.0000000000
261,0.0007317231
289,0.0059867348
304,0.0030519588
394,0.0002060324
493,0.0000000000
543,0.0000141734
